"","date","state","cases","deaths","new_cases","new_deaths","mask_mandate"
"480","2021-07-05","Alabama",551298,11358,0,0,"no"
"481","2021-07-06","Alabama",551298,11358,0,0,"no"
"482","2021-07-07","Alabama",552911,11387,1613,29,"no"
"483","2021-07-08","Alabama",552911,11387,0,0,"no"
"484","2021-07-09","Alabama",554071,11398,1160,11,"no"
"485","2021-07-10","Alabama",554605,11402,534,4,"no"
"486","2021-07-11","Alabama",554605,11402,0,0,"no"
"487","2021-07-12","Alabama",555215,11402,610,0,"no"
"488","2021-07-13","Alabama",555215,11402,0,0,"no"
"489","2021-07-14","Alabama",556613,11428,1398,26,"no"
"490","2021-07-15","Alabama",557578,11439,965,11,"no"
"491","2021-07-16","Alabama",558577,11442,999,3,"no"
"492","2021-07-17","Alabama",559478,11443,901,1,"no"
"493","2021-07-18","Alabama",560202,11443,724,0,"no"
"494","2021-07-19","Alabama",560920,11443,718,0,"no"
"495","2021-07-20","Alabama",562311,11460,1391,17,"no"
"496","2021-07-21","Alabama",563943,11462,1632,2,"no"
"497","2021-07-22","Alabama",565510,11468,1567,6,"no"
"498","2021-07-23","Alabama",567243,11472,1733,4,"no"
"499","2021-07-24","Alabama",569131,11483,1888,11,"no"
"500","2021-07-25","Alabama",570667,11483,1536,0,"no"
"501","2021-07-26","Alabama",572070,11483,1403,0,"no"
"502","2021-07-27","Alabama",574737,11492,2667,9,"no"
"503","2021-07-28","Alabama",577463,11510,2726,18,"no"
"504","2021-07-29","Alabama",580193,11516,2730,6,"no"
"505","2021-07-30","Alabama",580193,11516,0,0,"no"
"506","2021-07-31","Alabama",585607,11536,5414,20,"no"
"507","2021-08-01","Alabama",587405,11536,1798,0,"no"
"508","2021-08-02","Alabama",589110,11536,1705,0,"no"
"509","2021-08-03","Alabama",592417,11542,3307,6,"no"
"510","2021-08-04","Alabama",595816,11561,3399,19,"no"
"511","2021-08-05","Alabama",599633,11574,3817,13,"no"
"512","2021-08-06","Alabama",603318,11600,3685,26,"no"
"513","2021-08-07","Alabama",607209,11624,3891,24,"no"
"514","2021-08-08","Alabama",607209,11624,0,0,"no"
"515","2021-08-09","Alabama",612086,11625,4877,1,"no"
"516","2021-08-10","Alabama",615901,11648,3815,23,"no"
"517","2021-08-11","Alabama",619752,11689,3851,41,"no"
"518","2021-08-12","Alabama",623919,11724,4167,35,"no"
"519","2021-08-13","Alabama",627905,11765,3986,41,"no"
"520","2021-08-14","Alabama",627905,11765,0,0,"no"
"521","2021-08-15","Alabama",634897,11798,6992,33,"no"
"522","2021-08-16","Alabama",637363,11799,2466,1,"no"
"523","2021-08-17","Alabama",641386,11832,4023,33,"no"
"524","2021-08-18","Alabama",645851,11872,4465,40,"no"
"525","2021-08-19","Alabama",649741,11914,3890,42,"no"
"526","2021-08-20","Alabama",653540,11942,3799,28,"no"
"527","2021-08-21","Alabama",659750,12000,6210,58,"no"
"528","2021-08-22","Alabama",663065,12000,3315,0,"no"
"529","2021-08-23","Alabama",665653,12000,2588,0,"no"
"530","2021-08-24","Alabama",665653,12000,0,0,"no"
"531","2021-08-25","Alabama",665653,12000,0,0,"no"
"532","2021-08-26","Alabama",676795,12103,11142,103,"no"
"533","2021-08-27","Alabama",681828,12153,5033,50,"no"
"534","2021-08-28","Alabama",688018,12219,6190,66,"no"
"535","2021-08-29","Alabama",691451,12222,3433,3,"no"
"536","2021-08-30","Alabama",694523,12222,3072,0,"no"
"537","2021-08-31","Alabama",699729,12283,5206,61,"no"
"538","2021-09-01","Alabama",704420,12291,4691,8,"no"
"539","2021-09-02","Alabama",709732,12330,5312,39,"no"
"540","2021-09-03","Alabama",714860,12394,5128,64,"no"
"541","2021-09-04","Alabama",719280,12414,4420,20,"no"
"542","2021-09-05","Alabama",722122,12415,2842,1,"no"
"543","2021-09-06","Alabama",724688,12416,2566,1,"no"
"544","2021-09-07","Alabama",727360,12420,2672,4,"no"
"545","2021-09-08","Alabama",732151,12488,4791,68,"no"
"546","2021-09-09","Alabama",736518,12552,4367,64,"no"
"547","2021-09-10","Alabama",741318,12605,4800,53,"no"
"548","2021-09-11","Alabama",745812,12673,4494,68,"no"
"549","2021-09-12","Alabama",747606,12676,1794,3,"no"
"550","2021-09-13","Alabama",750298,12678,2692,2,"no"
"551","2021-09-14","Alabama",754242,12718,3944,40,"no"
"552","2021-09-15","Alabama",757893,12784,3651,66,"no"
"553","2021-09-16","Alabama",761865,12856,3972,72,"no"
"554","2021-09-17","Alabama",764839,13048,2974,192,"no"
"555","2021-09-18","Alabama",768301,13209,3462,161,"no"
"556","2021-09-19","Alabama",770391,13210,2090,1,"no"
"557","2021-09-20","Alabama",772311,13210,1920,0,"no"
"558","2021-09-21","Alabama",775531,13460,3220,250,"no"
"559","2021-09-22","Alabama",778549,13665,3018,205,"no"
"560","2021-09-23","Alabama",781915,13798,3366,133,"no"
"561","2021-09-24","Alabama",784484,13921,2569,123,"no"
"562","2021-09-25","Alabama",787421,14022,2937,101,"no"
"563","2021-09-26","Alabama",789054,14022,1633,0,"no"
"564","2021-09-27","Alabama",790648,14025,1594,3,"no"
"565","2021-09-28","Alabama",792632,14155,1984,130,"no"
"566","2021-09-29","Alabama",794773,14200,2141,45,"no"
"567","2021-09-30","Alabama",796475,14299,1702,99,"no"
"568","2021-10-01","Alabama",798320,14393,1845,94,"no"
"569","2021-10-02","Alabama",799800,14469,1480,76,"no"
"570","2021-10-03","Alabama",800692,14470,892,1,"no"
"571","2021-10-04","Alabama",801428,14471,736,1,"no"
"572","2021-10-05","Alabama",802977,14542,1549,71,"no"
"573","2021-10-06","Alabama",804249,14612,1272,70,"no"
"574","2021-10-07","Alabama",805511,14675,1262,63,"no"
"575","2021-10-08","Alabama",806560,14756,1049,81,"no"
"576","2021-10-09","Alabama",807479,14857,919,101,"no"
"577","2021-10-10","Alabama",808132,14858,653,1,"no"
"578","2021-10-11","Alabama",808599,14859,467,1,"no"
"579","2021-10-12","Alabama",809485,14869,886,10,"no"
"580","2021-10-13","Alabama",810501,14980,1016,111,"no"
"581","2021-10-14","Alabama",811551,15101,1050,121,"no"
"582","2021-10-15","Alabama",812694,15142,1143,41,"no"
"583","2021-10-16","Alabama",813481,15179,787,37,"no"
"584","2021-10-17","Alabama",814025,15179,544,0,"no"
"585","2021-10-18","Alabama",814363,15179,338,0,"no"
"586","2021-10-19","Alabama",815324,15263,961,84,"no"
"587","2021-10-20","Alabama",815989,15311,665,48,"no"
"588","2021-10-21","Alabama",817054,15320,1065,9,"no"
"589","2021-10-22","Alabama",818652,15378,1598,58,"no"
"590","2021-10-23","Alabama",819597,15406,945,28,"no"
"591","2021-10-24","Alabama",820011,15407,414,1,"no"
"592","2021-10-25","Alabama",820312,15407,301,0,"no"
"593","2021-10-26","Alabama",821255,15424,943,17,"no"
"594","2021-10-27","Alabama",828648,15432,7393,8,"no"
"595","2021-10-28","Alabama",830789,15484,2141,52,"no"
"596","2021-10-29","Alabama",831165,15532,376,48,"no"
"597","2021-10-30","Alabama",831653,15573,488,41,"no"
"598","2021-10-31","Alabama",832047,15573,394,0,"no"
"599","2021-11-01","Alabama",832264,15573,217,0,"no"
"600","2021-11-02","Alabama",833009,15629,745,56,"no"
"601","2021-11-03","Alabama",833493,15676,484,47,"no"
"602","2021-11-04","Alabama",834582,15734,1089,58,"no"
"603","2021-11-05","Alabama",835157,15786,575,52,"no"
"604","2021-11-06","Alabama",835740,15834,583,48,"no"
"605","2021-11-07","Alabama",836032,15834,292,0,"no"
"606","2021-11-08","Alabama",836255,15834,223,0,"no"
"607","2021-11-09","Alabama",837250,15879,995,45,"no"
"608","2021-11-10","Alabama",837428,15917,178,38,"no"
"609","2021-11-11","Alabama",838114,15934,686,17,"no"
"610","2021-11-12","Alabama",838836,15934,722,0,"no"
"611","2021-11-13","Alabama",839436,15981,600,47,"no"
"612","2021-11-14","Alabama",839695,15981,259,0,"no"
"613","2021-11-15","Alabama",839953,15981,258,0,"no"
"614","2021-11-16","Alabama",840495,15999,542,18,"no"
"615","2021-11-17","Alabama",840991,16025,496,26,"no"
"616","2021-11-18","Alabama",841483,16043,492,18,"no"
"617","2021-11-19","Alabama",841956,16063,473,20,"no"
"618","2021-11-20","Alabama",842636,16073,680,10,"no"
"619","2021-11-21","Alabama",842908,16073,272,0,"no"
"620","2021-11-22","Alabama",843161,16073,253,0,"no"
"621","2021-11-23","Alabama",843780,16086,619,13,"no"
"622","2021-11-24","Alabama",844196,16102,416,16,"no"
"623","2021-11-25","Alabama",844594,16115,398,13,"no"
"624","2021-11-26","Alabama",844594,16115,0,0,"no"
"625","2020-03-12","Alaska",1,0,0,0,"no"
"626","2020-03-13","Alaska",1,0,0,0,"no"
"627","2020-03-14","Alaska",1,0,0,0,"no"
"628","2020-03-15","Alaska",1,0,0,0,"no"
"629","2020-03-16","Alaska",3,0,2,0,"no"
"630","2020-03-17","Alaska",6,0,3,0,"no"
"631","2020-03-18","Alaska",9,0,3,0,"no"
"632","2020-03-19","Alaska",12,0,3,0,"no"
"633","2020-03-20","Alaska",14,0,2,0,"no"
"634","2020-03-21","Alaska",21,0,7,0,"no"
"635","2020-03-22","Alaska",22,0,1,0,"no"
"636","2020-03-23","Alaska",36,0,14,0,"no"
"637","2020-03-24","Alaska",42,0,6,0,"no"
"638","2020-03-25","Alaska",59,0,17,0,"no"
"639","2020-03-26","Alaska",69,0,10,0,"no"
"640","2020-03-27","Alaska",85,1,16,1,"no"
"641","2020-03-28","Alaska",102,1,17,0,"no"
"642","2020-03-29","Alaska",114,2,12,1,"no"
"643","2020-03-30","Alaska",120,2,6,0,"no"
"644","2020-03-31","Alaska",133,2,13,0,"no"
"645","2020-04-01","Alaska",143,2,10,0,"no"
"646","2020-04-02","Alaska",146,2,3,0,"no"
"647","2020-04-03","Alaska",156,2,10,0,"no"
"648","2020-04-04","Alaska",169,3,13,1,"no"
"649","2020-04-05","Alaska",183,4,14,1,"no"
"650","2020-04-06","Alaska",189,4,6,0,"no"
"651","2020-04-07","Alaska",211,4,22,0,"no"
"652","2020-04-08","Alaska",224,5,13,1,"no"
"653","2020-04-09","Alaska",233,5,9,0,"no"
"654","2020-04-10","Alaska",244,5,11,0,"no"
"655","2020-04-11","Alaska",255,6,11,1,"no"
"656","2020-04-12","Alaska",270,6,15,0,"no"
"657","2020-04-13","Alaska",275,6,5,0,"no"
"658","2020-04-14","Alaska",283,7,8,1,"no"
"659","2020-04-15","Alaska",291,7,8,0,"no"
"660","2020-04-16","Alaska",298,7,7,0,"no"
"661","2020-04-17","Alaska",307,7,9,0,"no"
"662","2020-04-18","Alaska",312,7,5,0,"no"
"663","2020-04-19","Alaska",317,7,5,0,"no"
"664","2020-04-20","Alaska",319,7,2,0,"no"
"665","2020-04-21","Alaska",327,7,8,0,"no"
"666","2020-04-22","Alaska",333,7,6,0,"no"
"667","2020-04-23","Alaska",335,7,2,0,"no"
"668","2020-04-24","Alaska",337,7,2,0,"no"
"669","2020-04-25","Alaska",337,7,0,0,"no"
"670","2020-04-26","Alaska",339,7,2,0,"no"
"671","2020-04-27","Alaska",343,7,4,0,"no"
"672","2020-04-28","Alaska",349,7,6,0,"no"
"673","2020-04-29","Alaska",353,7,4,0,"no"
"674","2020-04-30","Alaska",353,7,0,0,"no"
"675","2020-05-01","Alaska",362,7,9,0,"no"
"676","2020-05-02","Alaska",363,7,1,0,"no"
"677","2020-05-03","Alaska",366,7,3,0,"no"
"678","2020-05-04","Alaska",368,7,2,0,"no"
"679","2020-05-05","Alaska",369,7,1,0,"no"
"680","2020-05-06","Alaska",370,8,1,1,"no"
"681","2020-05-07","Alaska",373,8,3,0,"no"
"682","2020-05-08","Alaska",376,8,3,0,"no"
"683","2020-05-09","Alaska",377,8,1,0,"no"
"684","2020-05-10","Alaska",378,8,1,0,"no"
"685","2020-05-11","Alaska",380,8,2,0,"no"
"686","2020-05-12","Alaska",383,8,3,0,"no"
"687","2020-05-13","Alaska",383,8,0,0,"no"
"688","2020-05-14","Alaska",387,8,4,0,"no"
"689","2020-05-15","Alaska",388,8,1,0,"no"
"690","2020-05-16","Alaska",392,8,4,0,"no"
"691","2020-05-17","Alaska",396,8,4,0,"no"
"692","2020-05-18","Alaska",399,8,3,0,"no"
"693","2020-05-19","Alaska",399,8,0,0,"no"
"694","2020-05-20","Alaska",402,8,3,0,"no"
"695","2020-05-21","Alaska",402,8,0,0,"no"
"696","2020-05-22","Alaska",404,8,2,0,"no"
"697","2020-05-23","Alaska",409,8,5,0,"no"
"698","2020-05-24","Alaska",409,8,0,0,"no"
"699","2020-05-25","Alaska",412,8,3,0,"no"
"700","2020-05-26","Alaska",416,8,4,0,"no"
"701","2020-05-27","Alaska",417,8,1,0,"no"
"702","2020-05-28","Alaska",430,8,13,0,"no"
"703","2020-05-29","Alaska",436,8,6,0,"no"
"704","2020-05-30","Alaska",441,8,5,0,"no"
"705","2020-05-31","Alaska",469,8,28,0,"no"
"706","2020-06-01","Alaska",476,8,7,0,"no"
"707","2020-06-02","Alaska",497,8,21,0,"no"
"708","2020-06-03","Alaska",516,8,19,0,"no"
"709","2020-06-04","Alaska",542,8,26,0,"no"
"710","2020-06-05","Alaska",565,8,23,0,"no"
"711","2020-06-06","Alaska",579,8,14,0,"no"
"712","2020-06-07","Alaska",588,8,9,0,"no"
"713","2020-06-08","Alaska",607,8,19,0,"no"
"714","2020-06-09","Alaska",620,9,13,1,"no"
"715","2020-06-10","Alaska",642,9,22,0,"no"
"716","2020-06-11","Alaska",666,9,24,0,"no"
"717","2020-06-12","Alaska",688,10,22,1,"no"
"718","2020-06-13","Alaska",722,10,34,0,"no"
"719","2020-06-14","Alaska",734,10,12,0,"no"
"720","2020-06-15","Alaska",738,10,4,0,"no"
"721","2020-06-16","Alaska",751,10,13,0,"no"
"722","2020-06-17","Alaska",776,10,25,0,"no"
"723","2020-06-18","Alaska",795,10,19,0,"no"
"724","2020-06-19","Alaska",821,10,26,0,"no"
"725","2020-06-20","Alaska",845,10,24,0,"no"
"726","2020-06-21","Alaska",859,10,14,0,"no"
"727","2020-06-22","Alaska",869,10,10,0,"no"
"728","2020-06-23","Alaska",905,10,36,0,"no"
"729","2020-06-24","Alaska",926,10,21,0,"no"
"730","2020-06-25","Alaska",971,10,45,0,"no"
"731","2020-06-26","Alaska",1001,12,30,2,"no"
"732","2020-06-27","Alaska",1027,12,26,0,"no"
"733","2020-06-28","Alaska",1060,12,33,0,"no"
"734","2020-06-29","Alaska",1085,12,25,0,"no"
"735","2020-06-30","Alaska",1132,12,47,0,"no"
"736","2020-07-01","Alaska",1174,12,42,0,"no"
"737","2020-07-02","Alaska",1224,12,50,0,"no"
"738","2020-07-03","Alaska",1284,13,60,1,"no"
"739","2020-07-04","Alaska",1339,14,55,1,"no"
"740","2020-07-05","Alaska",1371,14,32,0,"no"
"741","2020-07-06","Alaska",1401,14,30,0,"no"
"742","2020-07-07","Alaska",1423,15,22,1,"no"
"743","2020-07-08","Alaska",1472,15,49,0,"no"
"744","2020-07-09","Alaska",1521,15,49,0,"no"
"745","2020-07-10","Alaska",1579,15,58,0,"no"
"746","2020-07-11","Alaska",1656,15,77,0,"no"
"747","2020-07-12","Alaska",1772,15,116,0,"no"
"748","2020-07-13","Alaska",1843,15,71,0,"no"
"749","2020-07-14","Alaska",1897,15,54,0,"no"
"750","2020-07-15","Alaska",1958,15,61,0,"no"
"751","2020-07-16","Alaska",2034,15,76,0,"no"
"752","2020-07-17","Alaska",2083,15,49,0,"no"
"753","2020-07-18","Alaska",2157,16,74,1,"no"
"754","2020-07-19","Alaska",2275,16,118,0,"no"
"755","2020-07-20","Alaska",2412,16,137,0,"no"
"756","2020-07-21","Alaska",2523,16,111,0,"no"
"757","2020-07-22","Alaska",2617,17,94,1,"no"
"758","2020-07-23","Alaska",2682,17,65,0,"no"
"759","2020-07-24","Alaska",2746,17,64,0,"no"
"760","2020-07-25","Alaska",2866,18,120,1,"no"
"761","2020-07-26","Alaska",3100,18,234,0,"no"
"762","2020-07-27","Alaska",3204,19,104,1,"no"
"763","2020-07-28","Alaska",3348,20,144,1,"no"
"764","2020-07-29","Alaska",3440,20,92,0,"no"
"765","2020-07-30","Alaska",3557,21,117,1,"no"
"766","2020-07-31","Alaska",3675,21,118,0,"no"
"767","2020-08-01","Alaska",3825,22,150,1,"no"
"768","2020-08-02","Alaska",3982,22,157,0,"no"
"769","2020-08-03","Alaska",4062,23,80,1,"no"
"770","2020-08-04","Alaska",4123,23,61,0,"no"
"771","2020-08-05","Alaska",4181,23,58,0,"no"
"772","2020-08-06","Alaska",4221,23,40,0,"no"
"773","2020-08-07","Alaska",4286,23,65,0,"no"
"774","2020-08-08","Alaska",4371,24,85,1,"no"
"775","2020-08-09","Alaska",4471,24,100,0,"no"
"776","2020-08-10","Alaska",4537,24,66,0,"no"
"777","2020-08-11","Alaska",4587,24,50,0,"no"
"778","2020-08-12","Alaska",4653,25,66,1,"no"
"779","2020-08-13","Alaska",4748,25,95,0,"no"
"780","2020-08-14","Alaska",4867,25,119,0,"no"
"781","2020-08-15","Alaska",4952,26,85,1,"no"
"782","2020-08-16","Alaska",5058,26,106,0,"no"
"783","2020-08-17","Alaska",5108,26,50,0,"no"
"784","2020-08-18","Alaska",5175,27,67,1,"no"
"785","2020-08-19","Alaska",5245,27,70,0,"no"
"786","2020-08-20","Alaska",5330,27,85,0,"no"
"787","2020-08-21","Alaska",5401,28,71,1,"no"
"788","2020-08-22","Alaska",5492,29,91,1,"no"
"789","2020-08-23","Alaska",5556,30,64,1,"no"
"790","2020-08-24","Alaska",5626,30,70,0,"no"
"791","2020-08-25","Alaska",5621,33,-5,3,"no"
"792","2020-08-26","Alaska",5671,34,50,1,"no"
"793","2020-08-27","Alaska",5752,34,81,0,"no"
"794","2020-08-28","Alaska",5874,34,122,0,"no"
"795","2020-08-29","Alaska",5985,34,111,0,"no"
"796","2020-08-30","Alaska",6036,34,51,0,"no"
"797","2020-08-31","Alaska",6075,34,39,0,"no"
"798","2020-09-01","Alaska",6109,36,34,2,"no"
"799","2020-09-02","Alaska",6181,36,72,0,"no"
"800","2020-09-03","Alaska",6287,37,106,1,"no"
"801","2020-09-04","Alaska",6416,37,129,0,"no"
"802","2020-09-05","Alaska",6514,39,98,2,"no"
"803","2020-09-06","Alaska",6603,39,89,0,"no"
"804","2020-09-07","Alaska",6637,39,34,0,"no"
"805","2020-09-08","Alaska",6670,39,33,0,"no"
"806","2020-09-09","Alaska",6735,39,65,0,"no"
"807","2020-09-10","Alaska",6860,39,125,0,"no"
"808","2020-09-11","Alaska",6968,40,108,1,"no"
"809","2020-09-12","Alaska",7074,41,106,1,"no"
"810","2020-09-13","Alaska",7136,41,62,0,"no"
"811","2020-09-14","Alaska",7213,41,77,0,"no"
"812","2020-09-15","Alaska",7256,41,43,0,"no"
"813","2020-09-16","Alaska",7308,41,52,0,"no"
"814","2020-09-17","Alaska",7413,41,105,0,"no"
"815","2020-09-18","Alaska",7528,42,115,1,"no"
"816","2020-09-19","Alaska",7613,42,85,0,"no"
"817","2020-09-20","Alaska",7704,42,91,0,"no"
"818","2020-09-21","Alaska",7775,42,71,0,"no"
"819","2020-09-22","Alaska",7821,42,46,0,"no"
"820","2020-09-23","Alaska",7875,42,54,0,"no"
"821","2020-09-24","Alaska",8015,43,140,1,"no"
"822","2020-09-25","Alaska",8133,48,118,5,"no"
"823","2020-09-26","Alaska",8244,48,111,0,"no"
"824","2020-09-27","Alaska",8359,52,115,4,"no"
"825","2020-09-28","Alaska",8477,52,118,0,"no"
"826","2020-09-29","Alaska",8602,52,125,0,"no"
"827","2020-09-30","Alaska",8707,52,105,0,"no"
"828","2020-10-01","Alaska",8838,53,131,1,"no"
"829","2020-10-02","Alaska",8964,53,126,0,"no"
"830","2020-10-03","Alaska",9111,54,147,1,"no"
"831","2020-10-04","Alaska",9300,54,189,0,"no"
"832","2020-10-05","Alaska",9511,54,211,0,"no"
"833","2020-10-06","Alaska",9656,54,145,0,"no"
"834","2020-10-07","Alaska",9784,55,128,1,"no"
"835","2020-10-08","Alaska",9919,56,135,1,"no"
"836","2020-10-09","Alaska",10099,56,180,0,"no"
"837","2020-10-10","Alaska",10350,56,251,0,"no"
"838","2020-10-11","Alaska",10608,56,258,0,"no"
"839","2020-10-12","Alaska",10805,56,197,0,"no"
"840","2020-10-13","Alaska",10960,56,155,0,"no"
"841","2020-10-14","Alaska",11103,60,143,4,"no"
"842","2020-10-15","Alaska",11268,61,165,1,"no"
"843","2020-10-16","Alaska",11496,62,228,1,"no"
"844","2020-10-17","Alaska",11710,63,214,1,"no"
"845","2020-10-18","Alaska",11934,63,224,0,"no"
"846","2020-10-19","Alaska",12138,63,204,0,"no"
"847","2020-10-20","Alaska",12349,63,211,0,"no"
"848","2020-10-21","Alaska",12559,64,210,1,"no"
"849","2020-10-22","Alaska",12790,64,231,0,"no"
"850","2020-10-23","Alaska",13067,64,277,0,"no"
"851","2020-10-24","Alaska",13439,64,372,0,"no"
"852","2020-10-25","Alaska",13968,64,529,0,"no"
"853","2020-10-26","Alaska",14316,64,348,0,"no"
"854","2020-10-27","Alaska",14699,66,383,2,"no"
"855","2020-10-28","Alaska",15053,67,354,1,"no"
"856","2020-10-29","Alaska",15417,72,364,5,"no"
"857","2020-10-30","Alaska",15803,76,386,4,"no"
"858","2020-10-31","Alaska",16247,77,444,1,"no"
"859","2020-11-01","Alaska",16597,78,350,1,"no"
"860","2020-11-02","Alaska",16948,79,351,1,"no"
"861","2020-11-03","Alaska",17339,79,391,0,"no"
"862","2020-11-04","Alaska",17750,79,411,0,"no"
"863","2020-11-05","Alaska",18064,79,314,0,"no"
"864","2020-11-06","Alaska",18589,79,525,0,"no"
"865","2020-11-07","Alaska",19194,79,605,0,"no"
"866","2020-11-08","Alaska",19712,79,518,0,"no"
"867","2020-11-09","Alaska",20185,79,473,0,"no"
"868","2020-11-10","Alaska",20715,87,530,8,"no"
"869","2020-11-11","Alaska",21211,90,496,3,"no"
"870","2020-11-12","Alaska",21689,90,478,0,"no"
"871","2020-11-13","Alaska",22282,91,593,1,"no"
"872","2020-11-14","Alaska",23029,92,747,1,"no"
"873","2020-11-15","Alaska",23688,92,659,0,"no"
"874","2020-11-16","Alaska",24268,92,580,0,"no"
"875","2020-11-17","Alaska",24909,94,641,2,"no"
"876","2020-11-18","Alaska",25454,94,545,0,"no"
"877","2020-11-19","Alaska",25946,95,492,1,"no"
"878","2020-11-20","Alaska",26403,95,457,0,"no"
"879","2020-11-21","Alaska",27079,95,676,0,"no"
"880","2020-11-22","Alaska",27629,97,550,2,"no"
"881","2020-11-23","Alaska",28128,97,499,0,"no"
"882","2020-11-24","Alaska",28708,110,580,13,"no"
"883","2020-11-25","Alaska",29386,110,678,0,"no"
"884","2020-11-26","Alaska",29940,113,554,3,"no"
"885","2020-11-27","Alaska",30612,113,672,0,"no"
"886","2020-11-28","Alaska",31279,115,667,2,"no"
"887","2020-11-29","Alaska",31896,115,617,0,"no"
"888","2020-11-30","Alaska",32407,115,511,0,"no"
"889","2020-12-01","Alaska",32911,116,504,1,"no"
"890","2020-12-02","Alaska",33614,116,703,0,"no"
"891","2020-12-03","Alaska",34377,124,763,8,"no"
