"","state","date","cases","deaths","weekday","new_cases","new_deaths","mask_mandate","mandate_start","mandate_end","population","us_population"
"1495","Iowa",2021-01-12,299254,4222,"Tuesday",10956,223,"no",2020-11-17,2021-02-07,3156145,327167434
"1496","Iowa",2020-08-11,49521,946,"Tuesday",3290,58,"no",2020-11-17,2021-02-07,3156145,327167434
"1497","Iowa",2021-07-27,377886,6170,"Tuesday",1688,12,"no",2020-11-17,2021-02-07,3156145,327167434
"1498","Iowa",2021-07-20,376198,6158,"Tuesday",1250,9,"no",2020-11-17,2021-02-07,3156145,327167434
"1499","Iowa",2020-09-29,88234,1341,"Tuesday",6560,48,"no",2020-11-17,2021-02-07,3156145,327167434
"1500","Iowa",2020-03-10,13,0,"Tuesday",0,0,"no",2020-11-17,2021-02-07,3156145,327167434
"1501","Iowa",2020-03-17,29,0,"Tuesday",16,0,"no",2020-11-17,2021-02-07,3156145,327167434
"1502","Iowa",2020-06-30,29152,717,"Tuesday",2682,27,"no",2020-11-17,2021-02-07,3156145,327167434
"1503","Iowa",2021-04-27,363530,5930,"Tuesday",2748,36,"no",2020-11-17,2021-02-07,3156145,327167434
"1504","Iowa",2021-04-13,357739,5858,"Tuesday",3182,23,"no",2020-11-17,2021-02-07,3156145,327167434
"1505","Iowa",2021-04-20,360782,5894,"Tuesday",3043,36,"no",2020-11-17,2021-02-07,3156145,327167434
"1506","Iowa",2021-01-26,315002,4492,"Tuesday",7700,160,"no",2020-11-17,2021-02-07,3156145,327167434
"1507","Iowa",2021-02-02,321274,4919,"Tuesday",6272,427,"no",2020-11-17,2021-02-07,3156145,327167434
"1508","Iowa",2021-02-09,326150,5145,"Tuesday",4876,226,"no",2020-11-17,2021-02-07,3156145,327167434
"1509","Iowa",2021-02-16,330318,5263,"Tuesday",4168,118,"no",2020-11-17,2021-02-07,3156145,327167434
"1510","Iowa",2020-11-17,193196,2064,"Tuesday",29369,166,"no",2020-11-17,2021-02-07,3156145,327167434
"1511","Iowa",2020-11-24,217786,2271,"Tuesday",24590,207,"no",2020-11-17,2021-02-07,3156145,327167434
"1512","Iowa",2020-12-01,233062,2449,"Tuesday",15276,178,"no",2020-11-17,2021-02-07,3156145,327167434
"1513","Iowa",2020-10-06,93909,1414,"Tuesday",5675,73,"no",2020-11-17,2021-02-07,3156145,327167434
"1514","Iowa",2020-09-15,75722,1234,"Tuesday",4704,49,"no",2020-11-17,2021-02-07,3156145,327167434
"1515","Iowa",2020-09-22,81674,1293,"Tuesday",5952,59,"no",2020-11-17,2021-02-07,3156145,327167434
"1516","Iowa",2021-07-13,374948,6149,"Tuesday",663,1,"no",2020-11-17,2021-02-07,3156145,327167434
"1517","Iowa",2021-09-28,449038,6482,"Tuesday",11166,81,"no",2020-11-17,2021-02-07,3156145,327167434
"1518","Iowa",2021-06-22,373223,6117,"Tuesday",471,14,"no",2020-11-17,2021-02-07,3156145,327167434
"1519","Iowa",2020-10-27,118852,1680,"Tuesday",9642,104,"no",2020-11-17,2021-02-07,3156145,327167434
"1520","Iowa",2020-03-31,498,7,"Tuesday",374,6,"no",2020-11-17,2021-02-07,3156145,327167434
"1521","Iowa",2020-04-07,1048,26,"Tuesday",550,19,"no",2020-11-17,2021-02-07,3156145,327167434
"1522","Iowa",2020-04-14,1899,44,"Tuesday",851,18,"no",2020-11-17,2021-02-07,3156145,327167434
"1523","Iowa",2020-09-08,71018,1185,"Tuesday",5172,60,"no",2020-11-17,2021-02-07,3156145,327167434
"1524","Iowa",2021-03-02,337496,5498,"Tuesday",3534,98,"no",2020-11-17,2021-02-07,3156145,327167434
"1525","Iowa",2021-05-25,370875,6039,"Tuesday",1185,26,"no",2020-11-17,2021-02-07,3156145,327167434
"1526","Iowa",2020-12-08,246237,2915,"Tuesday",13175,466,"no",2020-11-17,2021-02-07,3156145,327167434
"1527","Iowa",2020-12-15,258253,3337,"Tuesday",12016,422,"no",2020-11-17,2021-02-07,3156145,327167434
"1528","Iowa",2021-03-30,350756,5729,"Tuesday",3771,46,"no",2020-11-17,2021-02-07,3156145,327167434
"1529","Iowa",2021-04-06,354557,5835,"Tuesday",3801,106,"no",2020-11-17,2021-02-07,3156145,327167434
"1530","Iowa",2021-06-08,372153,6078,"Tuesday",680,21,"no",2020-11-17,2021-02-07,3156145,327167434
"1531","Iowa",2021-03-16,343851,5658,"Tuesday",2960,83,"no",2020-11-17,2021-02-07,3156145,327167434
"1532","Iowa",2021-01-19,307302,4332,"Tuesday",8048,110,"no",2020-11-17,2021-02-07,3156145,327167434
"1533","Iowa",2020-12-29,278310,3812,"Tuesday",8016,159,"no",2020-11-17,2021-02-07,3156145,327167434
"1534","Iowa",2021-01-05,288298,3999,"Tuesday",9988,187,"no",2020-11-17,2021-02-07,3156145,327167434
"1535","Iowa",2021-03-09,340891,5575,"Tuesday",3395,77,"no",2020-11-17,2021-02-07,3156145,327167434
"1536","Iowa",2021-05-18,369690,6013,"Tuesday",1500,24,"no",2020-11-17,2021-02-07,3156145,327167434
"1537","Iowa",2020-04-28,6376,136,"Tuesday",2735,53,"no",2020-11-17,2021-02-07,3156145,327167434
"1538","Iowa",2020-05-05,10111,207,"Tuesday",3735,71,"no",2020-11-17,2021-02-07,3156145,327167434
"1539","Iowa",2021-09-21,437872,6401,"Tuesday",12678,64,"no",2020-11-17,2021-02-07,3156145,327167434
"1540","Iowa",2021-02-23,333962,5400,"Tuesday",3644,137,"no",2020-11-17,2021-02-07,3156145,327167434
"1541","Iowa",2021-03-23,346985,5683,"Tuesday",3134,25,"no",2020-11-17,2021-02-07,3156145,327167434
"1542","Iowa",2021-06-01,371473,6057,"Tuesday",598,18,"no",2020-11-17,2021-02-07,3156145,327167434
"1543","Iowa",2021-11-02,488885,6965,"Tuesday",7678,117,"no",2020-11-17,2021-02-07,3156145,327167434
"1544","Iowa",2021-06-15,372752,6103,"Tuesday",599,25,"no",2020-11-17,2021-02-07,3156145,327167434
"1545","Iowa",2020-09-01,65846,1125,"Tuesday",8240,66,"no",2020-11-17,2021-02-07,3156145,327167434
"1546","Iowa",2021-11-23,516907,7268,"Tuesday",10369,102,"no",2020-11-17,2021-02-07,3156145,327167434
"1547","Iowa",2020-05-26,17999,480,"Tuesday",2703,113,"no",2020-11-17,2021-02-07,3156145,327167434
"1548","Iowa",2021-11-09,497648,7069,"Tuesday",8763,104,"no",2020-11-17,2021-02-07,3156145,327167434
"1549","Iowa",2021-11-16,506538,7166,"Tuesday",8890,97,"no",2020-11-17,2021-02-07,3156145,327167434
"1550","Iowa",2020-03-24,124,1,"Tuesday",95,1,"no",2020-11-17,2021-02-07,3156145,327167434
"1551","Iowa",2020-05-19,15296,367,"Tuesday",2384,78,"no",2020-11-17,2021-02-07,3156145,327167434
"1552","Iowa",2020-12-22,270294,3653,"Tuesday",12041,316,"no",2020-11-17,2021-02-07,3156145,327167434
"1553","Iowa",2021-09-14,425194,6337,"Tuesday",10410,30,"no",2020-11-17,2021-02-07,3156145,327167434
"1554","Iowa",2020-05-12,12912,289,"Tuesday",2801,82,"no",2020-11-17,2021-02-07,3156145,327167434
"1555","Kansas",2020-08-11,32181,388,"Tuesday",2922,21,"no",2020-07-03,2021-04-01,2911505,327167434
"1556","Kansas",2020-04-28,3601,127,"Tuesday",1487,20,"no",2020-07-03,2021-04-01,2911505,327167434
"1557","Kansas",2021-03-23,302665,4850,"Tuesday",1495,15,"no",2020-07-03,2021-04-01,2911505,327167434
"1558","Kansas",2021-07-20,325592,5234,"Tuesday",3087,15,"no",2020-07-03,2021-04-01,2911505,327167434
"1559","Kansas",2021-07-27,330018,5282,"Tuesday",4426,48,"no",2020-07-03,2021-04-01,2911505,327167434
"1560","Kansas",2021-05-25,315298,5094,"Tuesday",1152,15,"no",2020-07-03,2021-04-01,2911505,327167434
"1561","Kansas",2021-06-01,315863,5115,"Tuesday",565,21,"no",2020-07-03,2021-04-01,2911505,327167434
"1562","Kansas",2021-04-06,305508,4927,"Tuesday",1329,25,"no",2020-07-03,2021-04-01,2911505,327167434
"1563","Kansas",2020-11-03,91072,1051,"Tuesday",10311,72,"no",2020-07-03,2021-04-01,2911505,327167434
"1564","Kansas",2021-05-04,311718,5029,"Tuesday",1704,19,"no",2020-07-03,2021-04-01,2911505,327167434
"1565","Kansas",2021-05-11,312986,5059,"Tuesday",1268,30,"no",2020-07-03,2021-04-01,2911505,327167434
"1566","Kansas",2020-08-18,35632,415,"Tuesday",3451,27,"no",2020-07-03,2021-04-01,2911505,327167434
"1567","Kansas",2020-08-25,39089,433,"Tuesday",3457,18,"no",2020-07-03,2021-04-01,2911505,327167434
"1568","Kansas",2021-11-02,436931,6449,"Tuesday",5667,181,"no",2020-07-03,2021-04-01,2911505,327167434
"1569","Kansas",2021-06-29,319160,5182,"Tuesday",896,17,"no",2020-07-03,2021-04-01,2911505,327167434
"1570","Kansas",2021-04-27,310014,5010,"Tuesday",1526,12,"no",2020-07-03,2021-04-01,2911505,327167434
"1571","Kansas",2021-07-13,322505,5219,"Tuesday",2435,29,"no",2020-07-03,2021-04-01,2911505,327167434
"1572","Kansas",2021-05-18,314146,5079,"Tuesday",1160,20,"no",2020-07-03,2021-04-01,2911505,327167434
"1573","Kansas",2021-03-30,304179,4902,"Tuesday",1514,52,"no",2020-07-03,2021-04-01,2911505,327167434
"1574","Kansas",2020-08-04,29259,367,"Tuesday",2765,23,"no",2020-07-03,2021-04-01,2911505,327167434
"1575","Kansas",2021-10-19,425861,6198,"Tuesday",5560,25,"no",2020-07-03,2021-04-01,2911505,327167434
"1576","Kansas",2020-06-09,10786,238,"Tuesday",643,11,"no",2020-07-03,2021-04-01,2911505,327167434
"1577","Kansas",2020-06-30,14629,276,"Tuesday",1970,15,"no",2020-07-03,2021-04-01,2911505,327167434
"1578","Kansas",2020-07-07,17157,290,"Tuesday",2528,14,"no",2020-07-03,2021-04-01,2911505,327167434
"1579","Kansas",2020-06-16,11569,246,"Tuesday",783,8,"no",2020-07-03,2021-04-01,2911505,327167434
"1580","Kansas",2020-06-23,12659,261,"Tuesday",1090,15,"no",2020-07-03,2021-04-01,2911505,327167434
"1581","Kansas",2020-07-21,23606,319,"Tuesday",3259,16,"no",2020-07-03,2021-04-01,2911505,327167434
"1582","Kansas",2020-07-28,26494,344,"Tuesday",2888,25,"no",2020-07-03,2021-04-01,2911505,327167434
"1583","Kansas",2021-11-09,443223,6565,"Tuesday",6292,116,"no",2020-07-03,2021-04-01,2911505,327167434
"1584","Kansas",2021-11-16,450846,6645,"Tuesday",7623,80,"no",2020-07-03,2021-04-01,2911505,327167434
"1585","Kansas",2020-09-22,55237,618,"Tuesday",4231,63,"no",2020-07-03,2021-04-01,2911505,327167434
"1586","Kansas",2020-09-29,59951,650,"Tuesday",4714,32,"no",2020-07-03,2021-04-01,2911505,327167434
"1587","Kansas",2020-10-06,64077,706,"Tuesday",4126,56,"no",2020-07-03,2021-04-01,2911505,327167434
"1588","Kansas",2020-10-13,69392,786,"Tuesday",5315,80,"no",2020-07-03,2021-04-01,2911505,327167434
"1589","Kansas",2020-10-20,74883,902,"Tuesday",5491,116,"no",2020-07-03,2021-04-01,2911505,327167434
"1590","Kansas",2021-10-26,431264,6268,"Tuesday",5403,70,"no",2020-07-03,2021-04-01,2911505,327167434
"1591","Kansas",2020-05-26,9352,204,"Tuesday",864,11,"no",2020-07-03,2021-04-01,2911505,327167434
"1592","Kansas",2020-06-02,10143,227,"Tuesday",791,23,"no",2020-07-03,2021-04-01,2911505,327167434
"1593","Kansas",2021-07-06,320070,5190,"Tuesday",910,8,"no",2020-07-03,2021-04-01,2911505,327167434
"1594","Kansas",2021-06-15,317644,5158,"Tuesday",779,22,"no",2020-07-03,2021-04-01,2911505,327167434
"1595","Kansas",2020-09-01,43491,454,"Tuesday",4402,21,"no",2020-07-03,2021-04-01,2911505,327167434
"1596","Kansas",2021-04-13,306998,4930,"Tuesday",1490,3,"no",2020-07-03,2021-04-01,2911505,327167434
"1597","Kansas",2021-04-20,308488,4998,"Tuesday",1490,68,"no",2020-07-03,2021-04-01,2911505,327167434
"1598","Kansas",2020-10-27,80761,979,"Tuesday",5878,77,"no",2020-07-03,2021-04-01,2911505,327167434
"1599","Kansas",2021-01-12,250646,3255,"Tuesday",15946,358,"no",2020-07-03,2021-04-01,2911505,327167434
"1600","Kansas",2020-07-14,20347,303,"Tuesday",3190,13,"no",2020-07-03,2021-04-01,2911505,327167434
"1601","Kansas",2021-08-24,360088,5525,"Tuesday",8534,98,"no",2020-07-03,2021-04-01,2911505,327167434
"1602","Kansas",2021-08-31,370128,5589,"Tuesday",10040,64,"no",2020-07-03,2021-04-01,2911505,327167434
"1603","Kansas",2021-09-07,378482,5662,"Tuesday",8354,73,"no",2020-07-03,2021-04-01,2911505,327167434
"1604","Kansas",2020-05-12,7352,178,"Tuesday",1725,18,"no",2020-07-03,2021-04-01,2911505,327167434
"1605","Kansas",2020-05-19,8488,193,"Tuesday",1136,15,"no",2020-07-03,2021-04-01,2911505,327167434
"1606","Kansas",2021-02-16,290556,4406,"Tuesday",4490,209,"no",2020-07-03,2021-04-01,2911505,327167434
"1607","Kansas",2021-02-23,294885,4643,"Tuesday",4329,237,"no",2020-07-03,2021-04-01,2911505,327167434
"1608","Kansas",2021-03-02,297460,4743,"Tuesday",2575,100,"no",2020-07-03,2021-04-01,2911505,327167434
"1609","Kansas",2020-09-08,47878,486,"Tuesday",4387,32,"no",2020-07-03,2021-04-01,2911505,327167434
"1610","Kansas",2020-09-15,51006,555,"Tuesday",3128,69,"no",2020-07-03,2021-04-01,2911505,327167434
"1611","Kansas",2020-03-24,102,3,"Tuesday",85,2,"no",2020-07-03,2021-04-01,2911505,327167434
"1612","Kansas",2020-03-31,435,10,"Tuesday",333,7,"no",2020-07-03,2021-04-01,2911505,327167434
"1613","Kansas",2020-04-07,905,30,"Tuesday",470,20,"no",2020-07-03,2021-04-01,2911505,327167434
"1614","Kansas",2020-04-14,1440,69,"Tuesday",535,39,"no",2020-07-03,2021-04-01,2911505,327167434
"1615","Kansas",2021-01-19,262727,3526,"Tuesday",12081,271,"no",2020-07-03,2021-04-01,2911505,327167434
"1616","Kansas",2021-01-26,272303,3625,"Tuesday",9576,99,"no",2020-07-03,2021-04-01,2911505,327167434
"1617","Kansas",2021-09-14,391113,5794,"Tuesday",12631,132,"no",2020-07-03,2021-04-01,2911505,327167434
"1618","Kansas",2021-09-21,400540,5939,"Tuesday",9427,145,"no",2020-07-03,2021-04-01,2911505,327167434
"1619","Kansas",2021-06-22,318264,5165,"Tuesday",620,7,"no",2020-07-03,2021-04-01,2911505,327167434
"1620","Kansas",2021-06-08,316865,5136,"Tuesday",1002,21,"no",2020-07-03,2021-04-01,2911505,327167434
"1621","Kansas",2021-10-05,414129,6098,"Tuesday",6589,42,"no",2020-07-03,2021-04-01,2911505,327167434
"1622","Kansas",2021-03-09,299523,4816,"Tuesday",2063,73,"no",2020-07-03,2021-04-01,2911505,327167434
"1623","Kansas",2021-03-16,301170,4835,"Tuesday",1647,19,"no",2020-07-03,2021-04-01,2911505,327167434
"1624","Kansas",2020-12-29,219415,2548,"Tuesday",11306,100,"no",2020-07-03,2021-04-01,2911505,327167434
"1625","Kansas",2021-01-05,234700,2897,"Tuesday",15285,349,"no",2020-07-03,2021-04-01,2911505,327167434
"1626","Kansas",2021-08-10,343491,5356,"Tuesday",7567,57,"no",2020-07-03,2021-04-01,2911505,327167434
"1627","Kansas",2021-08-17,351554,5427,"Tuesday",8063,71,"no",2020-07-03,2021-04-01,2911505,327167434
"1628","Kansas",2020-04-21,2114,107,"Tuesday",674,38,"no",2020-07-03,2021-04-01,2911505,327167434
"1629","Kansas",2021-09-28,407540,6056,"Tuesday",7000,117,"no",2020-07-03,2021-04-01,2911505,327167434
"1630","Kansas",2020-05-05,5627,160,"Tuesday",2026,33,"no",2020-07-03,2021-04-01,2911505,327167434
"1631","Kansas",2021-11-23,459181,6670,"Tuesday",8335,25,"no",2020-07-03,2021-04-01,2911505,327167434
"1632","Kansas",2021-10-12,420301,6173,"Tuesday",6172,75,"no",2020-07-03,2021-04-01,2911505,327167434
"1633","Kansas",2020-03-10,1,0,"Tuesday",0,0,"no",2020-07-03,2021-04-01,2911505,327167434
"1634","Kansas",2020-11-17,125668,1266,"Tuesday",19908,85,"no",2020-07-03,2021-04-01,2911505,327167434
"1635","Kansas",2020-11-24,145272,1456,"Tuesday",19604,190,"no",2020-07-03,2021-04-01,2911505,327167434
"1636","Kansas",2020-12-22,208109,2448,"Tuesday",14554,339,"no",2020-07-03,2021-04-01,2911505,327167434
"1637","Kansas",2021-02-09,286066,4197,"Tuesday",6332,388,"no",2020-07-03,2021-04-01,2911505,327167434
"1638","Kansas",2020-03-17,17,1,"Tuesday",16,1,"no",2020-07-03,2021-04-01,2911505,327167434
"1639","Kansas",2021-08-03,335924,5299,"Tuesday",5906,17,"no",2020-07-03,2021-04-01,2911505,327167434
"1640","Kansas",2021-02-02,279734,3809,"Tuesday",7431,184,"no",2020-07-03,2021-04-01,2911505,327167434
"1641","Kansas",2020-11-10,105760,1181,"Tuesday",14688,130,"no",2020-07-03,2021-04-01,2911505,327167434
"1642","Kansas",2020-12-08,177780,1856,"Tuesday",17062,296,"no",2020-07-03,2021-04-01,2911505,327167434
"1643","Kansas",2020-12-15,193555,2109,"Tuesday",15775,253,"no",2020-07-03,2021-04-01,2911505,327167434
"1644","Kansas",2020-12-01,160718,1560,"Tuesday",15446,104,"no",2020-07-03,2021-04-01,2911505,327167434
"1645","Kentucky",2020-04-21,3193,172,"Tuesday",983,57,"no",2020-07-10,2021-06-11,4468402,327167434
"1646","Kentucky",2020-04-07,1289,66,"Tuesday",699,48,"no",2020-07-10,2021-06-11,4468402,327167434
"1647","Kentucky",2020-10-13,83967,1318,"Tuesday",6226,63,"no",2020-07-10,2021-06-11,4468402,327167434
"1648","Kentucky",2020-03-17,26,1,"Tuesday",19,1,"no",2020-07-10,2021-06-11,4468402,327167434
"1649","Kentucky",2020-08-04,33209,769,"Tuesday",4333,34,"no",2020-07-10,2021-06-11,4468402,327167434
"1650","Kentucky",2020-04-14,2210,115,"Tuesday",921,49,"no",2020-07-10,2021-06-11,4468402,327167434
"1651","Kentucky",2020-05-05,5822,278,"Tuesday",1447,47,"no",2020-07-10,2021-06-11,4468402,327167434
"1652","Kentucky",2020-07-21,24638,695,"Tuesday",3936,30,"no",2020-07-10,2021-06-11,4468402,327167434
"1653","Kentucky",2020-03-10,7,0,"Tuesday",0,0,"no",2020-07-10,2021-06-11,4468402,327167434
"1654","Kentucky",2020-09-29,71921,1205,"Tuesday",5297,57,"no",2020-07-10,2021-06-11,4468402,327167434
"1655","Kentucky",2020-10-06,77741,1255,"Tuesday",5820,50,"no",2020-07-10,2021-06-11,4468402,327167434
"1656","Kentucky",2021-01-12,312316,3284,"Tuesday",27771,191,"no",2020-07-10,2021-06-11,4468402,327167434
"1657","Kentucky",2021-01-19,334347,3489,"Tuesday",22031,205,"no",2020-07-10,2021-06-11,4468402,327167434
"1658","Kentucky",2021-01-26,354191,3769,"Tuesday",19844,280,"no",2020-07-10,2021-06-11,4468402,327167434
"1659","Kentucky",2021-02-02,370943,4028,"Tuesday",16752,259,"no",2020-07-10,2021-06-11,4468402,327167434
"1660","Kentucky",2020-11-10,127472,1674,"Tuesday",14015,96,"no",2020-07-10,2021-06-11,4468402,327167434
"1661","Kentucky",2020-11-17,145220,1787,"Tuesday",17748,113,"no",2020-07-10,2021-06-11,4468402,327167434
"1662","Kentucky",2020-11-24,166478,1938,"Tuesday",21258,151,"no",2020-07-10,2021-06-11,4468402,327167434
"1663","Kentucky",2020-04-28,4375,231,"Tuesday",1182,59,"no",2020-07-10,2021-06-11,4468402,327167434
"1664","Kentucky",2020-03-24,157,3,"Tuesday",131,2,"no",2020-07-10,2021-06-11,4468402,327167434
"1665","Kentucky",2020-07-28,28876,735,"Tuesday",4238,40,"no",2020-07-10,2021-06-11,4468402,327167434
"1666","Kentucky",2020-09-22,66624,1148,"Tuesday",4638,36,"no",2020-07-10,2021-06-11,4468402,327167434
"1667","Kentucky",2020-12-29,264150,2903,"Tuesday",14061,164,"no",2020-07-10,2021-06-11,4468402,327167434
"1668","Kentucky",2021-01-05,284545,3093,"Tuesday",20395,190,"no",2020-07-10,2021-06-11,4468402,327167434
"1669","Kentucky",2020-07-07,17820,630,"Tuesday",1904,42,"no",2020-07-10,2021-06-11,4468402,327167434
"1670","Kentucky",2020-07-14,20702,665,"Tuesday",2882,35,"no",2020-07-10,2021-06-11,4468402,327167434
"1671","Kentucky",2021-04-20,441580,6454,"Tuesday",3895,96,"no",2020-07-10,2021-06-11,4468402,327167434
"1672","Kentucky",2021-04-27,445266,6595,"Tuesday",3686,141,"no",2020-07-10,2021-06-11,4468402,327167434
"1673","Kentucky",2021-05-04,449464,6651,"Tuesday",4198,56,"no",2020-07-10,2021-06-11,4468402,327167434
"1674","Kentucky",2021-05-11,452902,6717,"Tuesday",3438,66,"no",2020-07-10,2021-06-11,4468402,327167434
"1675","Kentucky",2021-05-18,455997,6839,"Tuesday",3095,122,"no",2020-07-10,2021-06-11,4468402,327167434
"1676","Kentucky",2020-12-01,187285,2097,"Tuesday",20807,159,"no",2020-07-10,2021-06-11,4468402,327167434
"1677","Kentucky",2020-12-08,210232,2328,"Tuesday",22947,231,"no",2020-07-10,2021-06-11,4468402,327167434
"1678","Kentucky",2020-12-15,231287,2499,"Tuesday",21055,171,"no",2020-07-10,2021-06-11,4468402,327167434
"1679","Kentucky",2020-12-22,250089,2739,"Tuesday",18802,240,"no",2020-07-10,2021-06-11,4468402,327167434
"1680","Kentucky",2020-03-31,590,18,"Tuesday",433,15,"no",2020-07-10,2021-06-11,4468402,327167434
"1681","Kentucky",2021-06-22,464743,7240,"Tuesday",996,22,"no",2020-07-10,2021-06-11,4468402,327167434
"1682","Kentucky",2021-06-29,465686,7264,"Tuesday",943,24,"no",2020-07-10,2021-06-11,4468402,327167434
"1683","Kentucky",2021-07-06,466718,7292,"Tuesday",1032,28,"no",2020-07-10,2021-06-11,4468402,327167434
"1684","Kentucky",2021-10-12,723149,9284,"Tuesday",14418,273,"no",2020-07-10,2021-06-11,4468402,327167434
"1685","Kentucky",2021-10-19,735100,9528,"Tuesday",11951,244,"no",2020-07-10,2021-06-11,4468402,327167434
"1686","Kentucky",2021-10-26,744278,9767,"Tuesday",9178,239,"no",2020-07-10,2021-06-11,4468402,327167434
"1687","Kentucky",2021-11-02,752269,9913,"Tuesday",7991,146,"no",2020-07-10,2021-06-11,4468402,327167434
"1688","Kentucky",2021-11-09,760539,10137,"Tuesday",8270,224,"no",2020-07-10,2021-06-11,4468402,327167434
"1689","Kentucky",2021-05-25,458683,6888,"Tuesday",2686,49,"no",2020-07-10,2021-06-11,4468402,327167434
"1690","Kentucky",2021-06-01,460454,7109,"Tuesday",1771,221,"no",2020-07-10,2021-06-11,4468402,327167434
"1691","Kentucky",2021-06-08,462341,7151,"Tuesday",1887,42,"no",2020-07-10,2021-06-11,4468402,327167434
"1692","Kentucky",2020-09-15,61986,1112,"Tuesday",5109,73,"no",2020-07-10,2021-06-11,4468402,327167434
"1693","Kentucky",2021-09-14,638168,8167,"Tuesday",30080,204,"no",2020-07-10,2021-06-11,4468402,327167434
"1694","Kentucky",2021-09-21,666269,8450,"Tuesday",28101,283,"no",2020-07-10,2021-06-11,4468402,327167434
"1695","Kentucky",2021-09-28,690107,8734,"Tuesday",23838,284,"no",2020-07-10,2021-06-11,4468402,327167434
"1696","Kentucky",2021-10-05,708731,9011,"Tuesday",18624,277,"no",2020-07-10,2021-06-11,4468402,327167434
"1697","Kentucky",2020-06-30,15916,588,"Tuesday",1593,29,"no",2020-07-10,2021-06-11,4468402,327167434
"1698","Kentucky",2021-04-13,437685,6358,"Tuesday",4416,80,"no",2020-07-10,2021-06-11,4468402,327167434
