"","X.1","X","state","cases","deaths","new_cases","new_deaths","mask_mandate","date","fine_enforced","charge_enforced","not_enforced","mandate_start","mandate_start_2","mandate_end","mandate_end_2"
"226",419,419,"Alabama",365747,4872,4521,45,"yes","2021-01-01",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"227",420,420,"Alabama",369458,4872,3711,0,"yes","2021-01-02",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"228",421,421,"Alabama",371934,4873,2476,1,"yes","2021-01-03",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"229",422,422,"Alabama",374095,4878,2161,5,"yes","2021-01-04",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"230",423,423,"Alabama",379593,4886,5498,8,"yes","2021-01-05",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"231",424,424,"Alabama",384184,4994,4591,108,"yes","2021-01-06",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"232",425,425,"Alabama",389230,5080,5046,86,"yes","2021-01-07",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"233",426,426,"Alabama",394287,5191,5057,111,"yes","2021-01-08",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"234",427,427,"Alabama",399150,5299,4863,108,"yes","2021-01-09",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"235",428,428,"Alabama",401900,5334,2750,35,"yes","2021-01-10",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"236",429,429,"Alabama",134417,2285,811,8,"yes","2020-09-09",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"237",430,430,"Alabama",135565,2301,1148,16,"yes","2020-09-10",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"238",431,431,"Alabama",136703,2333,1138,32,"yes","2020-09-11",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"239",432,432,"Alabama",137646,2350,943,17,"yes","2020-09-12",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"240",433,433,"Alabama",138755,2351,1109,1,"yes","2020-09-13",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"241",434,434,"Alabama",139459,2355,704,4,"yes","2020-09-14",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"242",435,435,"Alabama",140160,2387,701,32,"yes","2020-09-15",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"243",436,436,"Alabama",141087,2392,927,5,"yes","2020-09-16",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"244",437,437,"Alabama",424028,6121,1430,1,"yes","2021-01-18",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"245",438,438,"Alabama",426543,6126,2515,5,"yes","2021-01-19",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"246",439,439,"Alabama",429655,6283,3112,157,"yes","2021-01-20",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"247",440,440,"Alabama",432536,6379,2881,96,"yes","2021-01-21",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"248",441,441,"Alabama",436087,6486,3551,107,"yes","2021-01-22",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"249",442,442,"Alabama",439442,6657,3355,171,"yes","2021-01-23",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"250",443,443,"Alabama",441170,6660,1728,3,"yes","2021-01-24",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"251",444,444,"Alabama",443009,6662,1839,2,"yes","2021-01-25",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"252",445,445,"Alabama",445909,6896,2900,234,"yes","2021-01-26",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"253",446,446,"Alabama",449086,7172,3177,276,"yes","2021-01-27",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"254",447,447,"Alabama",452734,7340,3648,168,"yes","2021-01-28",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"255",448,448,"Alabama",455582,7566,2848,226,"yes","2021-01-29",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"256",450,450,"Alabama",459639,7688,4057,122,"yes","2021-01-31",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"257",451,451,"Alabama",460860,7688,1221,0,"yes","2021-02-01",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"258",452,452,"Alabama",462938,7894,2078,206,"yes","2021-02-02",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"259",453,453,"Alabama",465056,8203,2118,309,"yes","2021-02-03",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"260",454,454,"Alabama",467823,8365,2767,162,"yes","2021-02-04",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"261",455,455,"Alabama",469319,8449,1496,84,"yes","2021-02-05",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"262",456,456,"Alabama",471311,8513,1992,64,"yes","2021-02-06",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"263",457,457,"Alabama",472423,8515,1112,2,"yes","2021-02-07",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"264",458,458,"Alabama",473348,8523,925,8,"yes","2021-02-08",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"265",459,459,"Alabama",474666,8579,1318,56,"yes","2021-02-09",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"266",460,460,"Alabama",476067,8888,1401,309,"yes","2021-02-10",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"267",461,461,"Alabama",477570,9021,1503,133,"yes","2021-02-11",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"268",462,462,"Alabama",478667,9180,1097,159,"yes","2021-02-12",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"269",463,463,"Alabama",479856,9242,1189,62,"yes","2021-02-13",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"270",464,464,"Alabama",480931,9242,1075,0,"yes","2021-02-14",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"271",465,465,"Alabama",481605,9244,674,2,"yes","2021-02-15",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"272",466,466,"Alabama",482488,9257,883,13,"yes","2021-02-16",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"273",467,467,"Alabama",483167,9346,679,89,"yes","2021-02-17",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"274",468,468,"Alabama",484365,9424,1198,78,"yes","2021-02-18",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"275",469,469,"Alabama",485212,9573,847,149,"yes","2021-02-19",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"276",470,470,"Alabama",485986,9590,774,17,"yes","2021-02-20",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"277",471,471,"Alabama",486843,9592,857,2,"yes","2021-02-21",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"278",472,472,"Alabama",487520,9592,677,0,"yes","2021-02-22",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"279",473,473,"Alabama",488973,9660,1453,68,"yes","2021-02-23",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"280",474,474,"Alabama",490220,9744,1247,84,"yes","2021-02-24",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"281",475,475,"Alabama",491110,9831,890,87,"yes","2021-02-25",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"282",476,476,"Alabama",491849,9869,739,38,"yes","2021-02-26",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"283",477,477,"Alabama",492683,9930,834,61,"yes","2021-02-27",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"284",478,478,"Alabama",493252,9929,569,-1,"yes","2021-02-28",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"285",479,479,"Alabama",493769,9931,517,2,"yes","2021-03-01",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"286",480,480,"Alabama",494421,9991,652,60,"yes","2021-03-02",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"287",481,481,"Alabama",497154,10029,2733,38,"yes","2021-03-03",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"288",482,482,"Alabama",498076,10094,922,65,"yes","2021-03-04",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"289",483,483,"Alabama",498887,10122,811,28,"yes","2021-03-05",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"290",484,484,"Alabama",499411,10149,524,27,"yes","2021-03-06",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"291",485,485,"Alabama",499819,10148,408,-1,"yes","2021-03-07",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"292",486,486,"Alabama",500092,10148,273,0,"yes","2021-03-08",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"293",487,487,"Alabama",500616,10186,524,38,"yes","2021-03-09",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"294",488,488,"Alabama",501398,10222,782,36,"yes","2021-03-10",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"295",489,489,"Alabama",502263,10274,865,52,"yes","2021-03-11",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"296",490,490,"Alabama",502711,10299,448,25,"yes","2021-03-12",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"297",491,491,"Alabama",503305,10327,594,28,"yes","2021-03-13",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"298",493,493,"Alabama",12,0,6,0,"no","2020-03-14",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"299",494,494,"Alabama",23,0,11,0,"no","2020-03-15",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"300",495,495,"Alabama",29,0,6,0,"no","2020-03-16",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"301",496,496,"Alabama",39,0,10,0,"no","2020-03-17",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"302",497,497,"Alabama",51,0,12,0,"no","2020-03-18",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"303",498,498,"Alabama",78,0,27,0,"no","2020-03-19",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"304",499,499,"Alabama",106,0,28,0,"no","2020-03-20",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"305",500,500,"Alabama",131,0,25,0,"no","2020-03-21",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"306",501,501,"Alabama",157,0,26,0,"no","2020-03-22",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"307",502,502,"Alabama",196,0,39,0,"no","2020-03-23",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"308",503,503,"Alabama",242,0,46,0,"no","2020-03-24",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"309",506,506,"Alabama",639,4,101,1,"no","2020-03-27",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"310",507,507,"Alabama",720,4,81,0,"no","2020-03-28",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"311",508,508,"Alabama",830,5,110,1,"no","2020-03-29",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"312",509,509,"Alabama",947,11,117,6,"no","2020-03-30",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"313",510,510,"Alabama",999,14,52,3,"no","2020-03-31",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"314",511,511,"Alabama",1108,28,109,14,"no","2020-04-01",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"315",512,512,"Alabama",1270,32,162,4,"no","2020-04-02",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"316",513,513,"Alabama",1535,38,265,6,"no","2020-04-03",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"317",514,514,"Alabama",1632,44,97,6,"no","2020-04-04",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"318",515,515,"Alabama",1840,45,208,1,"no","2020-04-05",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"319",516,516,"Alabama",2005,53,165,8,"no","2020-04-06",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"320",517,517,"Alabama",2197,64,192,11,"no","2020-04-07",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"321",518,518,"Alabama",2498,67,301,3,"no","2020-04-08",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"322",519,519,"Alabama",2838,78,340,11,"no","2020-04-09",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"323",520,520,"Alabama",3008,80,170,2,"no","2020-04-10",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"324",521,521,"Alabama",3262,93,254,13,"no","2020-04-11",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"325",523,523,"Alabama",106309,1893,752,3,"yes","2020-08-14",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"326",524,524,"Alabama",107580,1896,1271,3,"yes","2020-08-15",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"327",525,525,"Alabama",108433,1898,853,2,"yes","2020-08-16",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"328",526,526,"Alabama",109004,1925,571,27,"yes","2020-08-17",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"329",527,527,"Alabama",110361,1936,1357,11,"yes","2020-08-18",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"330",528,528,"Alabama",111478,1944,1117,8,"yes","2020-08-19",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"331",529,529,"Alabama",112449,1974,971,30,"yes","2020-08-20",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"332",530,530,"Alabama",113632,1996,1183,22,"yes","2020-08-21",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"333",531,531,"Alabama",114532,2011,900,15,"yes","2020-08-22",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"334",532,532,"Alabama",115060,2013,528,2,"yes","2020-08-23",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"335",533,533,"Alabama",116710,2024,1650,11,"yes","2020-08-24",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"336",535,535,"Alabama",117242,2037,532,13,"yes","2020-08-25",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"337",536,536,"Alabama",119254,2045,2012,8,"yes","2020-08-26",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"338",537,537,"Alabama",121023,2076,1769,31,"yes","2020-08-27",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"339",538,538,"Alabama",122185,2107,1162,31,"yes","2020-08-28",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"340",539,539,"Alabama",123889,2152,1704,45,"yes","2020-08-29",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"341",540,540,"Alabama",125235,2162,1346,10,"yes","2020-08-30",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"342",541,541,"Alabama",126058,2182,823,20,"yes","2020-08-31",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"343",542,542,"Alabama",127616,2200,1558,18,"yes","2020-09-01",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"344",543,543,"Alabama",128239,2217,623,17,"yes","2020-09-02",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"345",544,544,"Alabama",129285,2233,1046,16,"yes","2020-09-03",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"346",545,545,"Alabama",130393,2266,1108,33,"yes","2020-09-04",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"347",546,546,"Alabama",131803,2275,1410,9,"yes","2020-09-05",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"348",547,547,"Alabama",132314,2276,511,1,"yes","2020-09-06",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"349",548,548,"Alabama",132973,2276,659,0,"yes","2020-09-07",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"350",549,549,"Alabama",133606,2277,633,1,"yes","2020-09-08",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"351",558,558,"Alabama",141757,2401,670,9,"yes","2020-09-17",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"352",559,559,"Alabama",142863,2428,1106,27,"yes","2020-09-18",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"353",560,560,"Alabama",144164,2437,1301,9,"yes","2020-09-19",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"354",561,561,"Alabama",144962,2437,798,0,"yes","2020-09-20",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"355",562,562,"Alabama",145780,2439,818,2,"yes","2020-09-21",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"356",563,563,"Alabama",146584,2457,804,18,"yes","2020-09-22",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"357",564,564,"Alabama",147153,2488,569,31,"yes","2020-09-23",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"358",565,565,"Alabama",148206,2506,1053,18,"yes","2020-09-24",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"359",566,566,"Alabama",150658,2491,2452,-15,"yes","2020-09-25",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"360",567,567,"Alabama",151591,2501,933,10,"yes","2020-09-26",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"361",568,568,"Alabama",152321,2502,730,1,"yes","2020-09-27",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"362",569,569,"Alabama",152983,2501,662,-1,"yes","2020-09-28",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"363",570,570,"Alabama",153554,2517,571,16,"yes","2020-09-29",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"364",571,571,"Alabama",154701,2540,1147,23,"yes","2020-09-30",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"365",572,572,"Alabama",155744,2548,1043,8,"yes","2020-10-01",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"366",573,573,"Alabama",156698,2550,954,2,"yes","2020-10-02",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"367",574,574,"Alabama",158380,2558,1682,8,"yes","2020-10-03",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"368",575,575,"Alabama",159169,2558,789,0,"yes","2020-10-04",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"369",576,576,"Alabama",159713,2559,544,1,"yes","2020-10-05",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"370",577,577,"Alabama",160477,2580,764,21,"yes","2020-10-06",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"371",578,578,"Alabama",161418,2601,941,21,"yes","2020-10-07",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"372",579,579,"Alabama",161975,2637,557,36,"yes","2020-10-08",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"373",580,580,"Alabama",163465,2653,1490,16,"yes","2020-10-09",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"374",581,581,"Alabama",164526,2664,1061,11,"yes","2020-10-10",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"375",582,582,"Alabama",165342,2664,816,0,"yes","2020-10-11",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"376",583,583,"Alabama",166076,2665,734,1,"yes","2020-10-12",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"377",584,584,"Alabama",167193,2665,1117,0,"yes","2020-10-13",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"378",585,585,"Alabama",167977,2706,784,41,"yes","2020-10-14",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"379",586,586,"Alabama",169162,2756,1185,50,"yes","2020-10-15",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"380",587,587,"Alabama",170374,2786,1212,30,"yes","2020-10-16",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"381",588,588,"Alabama",171662,2788,1288,2,"yes","2020-10-17",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"382",589,589,"Alabama",172626,2788,964,0,"yes","2020-10-18",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"383",590,590,"Alabama",173485,2789,859,1,"yes","2020-10-19",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"384",591,591,"Alabama",174528,2805,1043,16,"yes","2020-10-20",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"385",592,592,"Alabama",175674,2828,1146,23,"yes","2020-10-21",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"386",593,593,"Alabama",177064,2843,1390,15,"yes","2020-10-22",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"387",594,594,"Alabama",180916,2859,3852,16,"yes","2020-10-23",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"388",603,603,"Alabama",3583,93,321,0,"no","2020-04-12",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"389",621,621,"Alabama",386,1,144,1,"no","2020-03-25",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"390",622,622,"Alabama",538,3,152,2,"no","2020-03-26",0,0,1,"2020-07-16",NA,"2021-04-09",NA
"391",644,644,"Alaska",114,2,12,1,"no","2020-03-29",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"392",752,752,"Alaska",3,0,2,0,"no","2020-03-16",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"393",753,753,"Alaska",6,0,3,0,"no","2020-03-17",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"394",754,754,"Alaska",9,0,3,0,"no","2020-03-18",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"395",755,755,"Alaska",12,0,3,0,"no","2020-03-19",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"396",756,756,"Alaska",14,0,2,0,"no","2020-03-20",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"397",757,757,"Alaska",21,0,7,0,"no","2020-03-21",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"398",758,758,"Alaska",22,0,1,0,"no","2020-03-22",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"399",759,759,"Alaska",36,0,14,0,"no","2020-03-23",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"400",760,760,"Alaska",42,0,6,0,"no","2020-03-24",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"401",761,761,"Alaska",59,0,17,0,"no","2020-03-25",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"402",762,762,"Alaska",69,0,10,0,"no","2020-03-26",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"403",763,763,"Alaska",85,1,16,1,"no","2020-03-27",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"404",764,764,"Alaska",102,1,17,0,"no","2020-03-28",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"405",766,766,"Alaska",120,2,6,0,"no","2020-03-30",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"406",767,767,"Alaska",133,2,13,0,"no","2020-03-31",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"407",768,768,"Alaska",143,2,10,0,"no","2020-04-01",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"408",769,769,"Alaska",146,2,3,0,"no","2020-04-02",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"409",770,770,"Alaska",156,2,10,0,"no","2020-04-03",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"410",771,771,"Alaska",169,3,13,1,"no","2020-04-04",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"411",772,772,"Alaska",183,4,14,1,"no","2020-04-05",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"412",773,773,"Alaska",189,4,6,0,"no","2020-04-06",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"413",774,774,"Alaska",211,4,22,0,"no","2020-04-07",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"414",775,775,"Alaska",224,5,13,1,"no","2020-04-08",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"415",776,776,"Alaska",233,5,9,0,"no","2020-04-09",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"416",777,777,"Alaska",244,5,11,0,"no","2020-04-10",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"417",899,899,"Alaska",255,6,11,1,"no","2020-04-11",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"418",900,900,"Alaska",270,6,15,0,"no","2020-04-12",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"419",901,901,"Alaska",275,6,5,0,"no","2020-04-13",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"420",902,902,"Alaska",283,7,8,1,"no","2020-04-14",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"421",903,903,"Alaska",291,7,8,0,"no","2020-04-15",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"422",904,904,"Alaska",298,7,7,0,"no","2020-04-16",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"423",905,905,"Alaska",307,7,9,0,"no","2020-04-17",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"424",906,906,"Alaska",312,7,5,0,"no","2020-04-18",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"425",907,907,"Alaska",317,7,5,0,"no","2020-04-19",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"426",908,908,"Alaska",319,7,2,0,"no","2020-04-20",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"427",909,909,"Alaska",327,7,8,0,"no","2020-04-21",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"428",910,910,"Alaska",333,7,6,0,"no","2020-04-22",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"429",911,911,"Alaska",335,7,2,0,"no","2020-04-23",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"430",912,912,"Alaska",337,7,2,0,"yes","2020-04-24",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"431",914,914,"Alaska",339,7,2,0,"yes","2020-04-26",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"432",915,915,"Alaska",343,7,4,0,"yes","2020-04-27",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"433",916,916,"Alaska",349,7,6,0,"yes","2020-04-28",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"434",917,917,"Alaska",353,7,4,0,"yes","2020-04-29",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"435",919,919,"Alaska",362,7,9,0,"yes","2020-05-01",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"436",920,920,"Alaska",363,7,1,0,"yes","2020-05-02",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"437",924,924,"Alaska",369,7,1,0,"yes","2020-05-05",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"438",925,925,"Alaska",370,8,1,1,"yes","2020-05-06",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"439",926,926,"Alaska",373,8,3,0,"yes","2020-05-07",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"440",927,927,"Alaska",376,8,3,0,"yes","2020-05-08",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"441",928,928,"Alaska",377,8,1,0,"yes","2020-05-09",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"442",929,929,"Alaska",378,8,1,0,"yes","2020-05-10",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"443",930,930,"Alaska",380,8,2,0,"yes","2020-05-11",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"444",931,931,"Alaska",383,8,3,0,"yes","2020-05-12",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"445",933,933,"Alaska",387,8,4,0,"yes","2020-05-14",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"446",934,934,"Alaska",388,8,1,0,"yes","2020-05-15",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"447",935,935,"Alaska",392,8,4,0,"yes","2020-05-16",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"448",936,936,"Alaska",396,8,4,0,"yes","2020-05-17",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"449",937,937,"Alaska",399,8,3,0,"yes","2020-05-18",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"450",939,939,"Alaska",402,8,3,0,"yes","2020-05-20",1,1,0,"2020-04-24",NA,"2020-05-22",NA
"451",1043,1043,"Alaska",366,7,3,0,"yes","2020-05-03",1,1,0,"2020-04-24",NA,"2020-05-22",NA
