"","state","date","cases","deaths","weekday","new_cases","new_deaths","mask_mandate","mandate_start","mandate_end","population","us_population","prop_cases","prop_deaths","deaths_per_cases","weeks"
"2975","Nebraska",2021-03-16,205646,2238,"Tuesday",1840,17,"no",NA,NA,1929268,327167434,106.592759533668,1.1600254604337,1.08827791447439,57
"2976","Nevada",2021-03-16,299875,5136,"Tuesday",3003,82,"no",2020-06-26,NA,3034392,327167434,98.8253989596598,1.69259607855544,1.71271363067945,54
"2977","New Hampshire",2021-03-16,79070,1202,"Tuesday",1818,17,"yes",2020-11-20,2021-04-16,1356458,327167434,58.2915210054421,0.886131380403964,1.52017199949412,55
"2978","New Jersey",2021-03-16,844563,23966,"Tuesday",25521,331,"yes",2020-04-08,2021-05-28,8908520,327167434,94.8039629478297,2.69023361905232,2.83768055195409,54
"2979","New Mexico",2021-03-16,188664,3862,"Tuesday",1426,30,"no",2020-05-15,NA,2095428,327167434,90.0360212806167,1.84306022445057,2.04702539965229,53
"2980","New York",2021-03-16,1755450,48624,"Tuesday",48269,624,"no",2020-04-17,NA,19542209,327167434,89.8286370798716,2.48815269553201,2.76988806288986,55
"2981","North Carolina",2021-03-16,888797,11753,"Tuesday",11585,176,"yes",2020-06-26,2021-05-14,10383620,327167434,85.5960638004858,1.13187886305547,1.32234919784833,55
"2982","North Dakota",2021-03-16,101181,1489,"Tuesday",637,10,"no",2020-11-14,2021-01-18,760077,327167434,133.119407638963,1.95901204746361,1.47162016584141,53
"2983","Northern Mariana Islands",2021-03-16,154,2,"Tuesday",8,0,"no",NA,NA,NA,NA,NA,NA,1.2987012987013,51
"2984","Ohio",2021-03-16,992223,17992,"Tuesday",10604,330,"yes",2020-07-23,2021-06-02,11689442,327167434,84.8819815351323,1.53916671129383,1.81330205004319,54
"2985","Oklahoma",2021-03-16,433025,4788,"Tuesday",3593,87,"no",NA,NA,3943079,327167434,109.819001851091,1.21427950086722,1.10570983199584,54
"2986","Oregon",2021-03-16,160084,2348,"Tuesday",2055,39,"yes",2020-07-01,2021-06-30,4190713,327167434,38.1997049189482,0.560286519262951,1.46672996676745,55
"2987","Pennsylvania",2021-03-16,975872,24714,"Tuesday",17606,269,"yes",2020-07-01,2021-06-28,12807060,327167434,76.1979720560378,1.92971689052757,2.53250426285414,54
"2988","Puerto Rico",2021-03-16,136826,NA,"Tuesday",1274,NA,"no",NA,NA,NA,NA,NA,NA,NA,53
"2989","Rhode Island",2021-03-16,131750,2583,"Tuesday",2473,27,"yes",2020-05-08,2021-07-06,1057315,327167434,124.608087466838,2.44298056870469,1.96053130929791,55
"2990","South Carolina",2021-03-16,534869,8881,"Tuesday",7521,118,"yes",2020-08-03,2021-05-11,5084127,327167434,105.203705572264,1.74680923588258,1.6604065668416,54
"2991","South Dakota",2021-03-16,114791,1912,"Tuesday",1038,11,"no",NA,NA,882235,327167434,130.113858552427,2.16722301881018,1.66563580768527,54
"2992","Tennessee",2021-03-16,779888,11547,"Tuesday",8596,58,"no",NA,NA,6770010,327167434,115.197466473462,1.70561047915734,1.48059721395893,54
"2993","Texas",2021-03-16,2734622,46827,"Tuesday",32709,1073,"no",2020-07-03,2021-03-10,28701845,327167434,95.2768715739354,1.63149790544824,1.71237560437969,57
"2994","Utah",2021-03-16,379139,2032,"Tuesday",3414,42,"no",2020-04-10,2020-05-01,3161105,327167434,119.938755593376,0.64281319348772,0.535951194680579,56
"2995","Vermont",2021-03-16,17047,215,"Tuesday",761,4,"yes",2020-08-01,2021-06-14,626299,327167434,27.2186288018981,0.343286513310735,1.26121898281223,54
"2996","Virgin Islands",2021-03-16,2767,25,"Tuesday",23,0,"no",NA,NA,NA,NA,NA,NA,0.903505601734731,53
"2997","Virginia",2021-03-16,597141,10104,"Tuesday",9012,314,"yes",2020-05-29,2021-05-15,8517685,327167434,70.1060205912757,1.18623780992136,1.69206267866383,54
"2998","Washington",2021-03-16,353981,5206,"Tuesday",4785,65,"no",2020-06-26,NA,7535591,327167434,46.9745505030727,0.690854904412939,1.47070040482399,61
"2999","West Virginia",2021-03-16,136019,2546,"Tuesday",2163,220,"yes",2020-07-07,2021-06-20,1805832,327167434,75.3220676120481,1.40987644476341,1.8717973224329,53
"3000","Wisconsin",2021-03-16,626537,7184,"Tuesday",4093,46,"yes",2020-08-01,2021-03-31,5813568,327167434,107.771509682178,1.23572993383753,1.14662023152663,58
"3001","Wyoming",2021-03-16,55352,693,"Tuesday",380,2,"yes",2020-12-09,2021-03-16,577737,327167434,95.80830031658,1.19950773448818,1.25198728139905,53
"3002","Alabama",2021-03-23,511789,10450,"Tuesday",3072,113,"yes",2020-07-16,2021-04-09,4887871,327167434,104.70591388357,2.13794512989398,2.04185709345062,54
"3003","Alaska",2021-03-23,61212,298,"Tuesday",935,6,"no",2020-04-24,2020-05-22,737438,327167434,83.0063001906601,0.404101768555458,0.486832647193361,54
"3004","Arizona",2021-03-23,837244,16798,"Tuesday",3361,224,"yes",2020-05-08,2021-03-25,7171646,327167434,116.743631796661,2.34227958267879,2.00634462593939,61
"3005","Arkansas",2021-03-23,328946,5547,"Tuesday",1490,54,"yes",2020-07-20,2021-03-30,3013825,327167434,109.145686959263,1.84051827826765,1.68629501498726,54
"3006","California",2021-03-23,3648181,57936,"Tuesday",19692,1193,"no",2020-06-18,NA,39557045,327167434,92.2258222271153,1.46461900781517,1.58807910024201,61
"3007","Colorado",2021-03-23,453976,6150,"Tuesday",6827,21,"yes",2020-07-16,2021-05-15,5695564,327167434,79.7069438601691,1.07978770846926,1.35469716460782,55
"3008","Connecticut",2021-03-23,300565,7845,"Tuesday",6610,46,"no",2020-04-20,NA,3572665,327167434,84.1290745144031,2.19583980026115,2.61008434115749,55
"3009","Delaware",2021-03-23,92609,1535,"Tuesday",1858,21,"yes",2020-04-28,2021-05-21,967171,327167434,95.7524574247987,1.58710300453591,1.65750628988543,54
"3010","District of Columbia",2021-03-23,43488,1051,"Tuesday",758,9,"no",2020-07-22,NA,702455,327167434,61.9085920094526,1.49618125004449,2.41675864606328,55
"3011","Florida",2021-03-23,2016505,32819,"Tuesday",32088,371,"yes",2020-05-11,2021-05-04,21299325,327167434,94.6745964954288,1.54084695172265,1.62751890027548,56
"3012","Georgia",2021-03-23,1023176,18021,"Tuesday",11815,286,"yes",2020-04-24,2021-05-01,10519475,327167434,97.2649300464139,1.71310830626053,1.76128056170199,56
"3013","Guam",2021-03-23,8755,135,"Tuesday",13,0,"no",NA,NA,NA,NA,NA,NA,1.54197601370645,54
"3014","Hawaii",2021-03-23,28950,451,"Tuesday",593,3,"no",2020-11-16,NA,1420491,327167434,20.3802769605721,0.31749585178646,1.55785837651123,55
"3015","Idaho",2021-03-23,178254,1954,"Tuesday",2121,23,"no",NA,NA,1754208,327167434,101.61508783451,1.11389299330524,1.09618858482839,54
"3016","Illinois",2021-03-23,1228418,23391,"Tuesday",12673,156,"yes",2020-05-01,2021-06-11,12741080,327167434,96.4139617677622,1.8358726261824,1.90415640278798,61
"3017","Indiana",2021-03-23,682360,12959,"Tuesday",5561,83,"yes",2020-07-27,2021-04-06,6691878,327167434,101.968386154081,1.93652663721604,1.89914414678469,55
"3018","Iowa",2021-03-23,346985,5683,"Tuesday",3134,25,"no",2020-11-17,2021-02-07,3156145,327167434,109.939498977392,1.80061435707168,1.63782296064671,55
"3019","Kansas",2021-03-23,302665,4850,"Tuesday",1495,15,"yes",2020-07-03,2021-04-01,2911505,327167434,103.954827486128,1.66580514201418,1.60243173145227,55
"3020","Kentucky",2021-03-23,425592,5864,"Tuesday",4703,698,"yes",2020-07-10,2021-06-11,4468402,327167434,95.2447877339595,1.31232597246174,1.37784544822271,55
"3021","Louisiana",2021-03-23,441771,10037,"Tuesday",3214,112,"yes",2020-08-07,2021-04-28,4659978,327167434,94.8010913356243,2.15387282944254,2.2719915974566,55
"3022","Maine",2021-03-23,48773,731,"Tuesday",1385,6,"yes",2020-05-01,2021-05-24,1338404,327167434,36.4411642523483,0.546172904444398,1.49878006273963,54
"3023","Maryland",2021-03-23,401612,8195,"Tuesday",6712,115,"yes",2020-04-18,2021-05-15,6042718,327167434,66.4621450148758,1.35617779946044,2.04052667748972,55
"3024","Massachusetts",2021-03-23,617695,16915,"Tuesday",13029,227,"yes",2020-05-06,2021-05-29,6902149,327167434,89.4931419185532,2.45068601098006,2.7384064951149,60
"3025","Michigan",2021-03-23,700292,16923,"Tuesday",24809,127,"no",2020-04-27,2020-10-02,9995915,327167434,70.0578186189058,1.69299158706332,2.41656337642012,55
"3026","Minnesota",2021-03-23,507299,6857,"Tuesday",8305,40,"yes",2020-07-25,2021-05-14,5611179,327167434,90.4086289173808,1.22202481867002,1.3516683454925,55
"3027","Mississippi",2021-03-23,303238,6977,"Tuesday",1988,48,"no",2020-08-05,2020-09-30,2986530,327167434,101.53522650032,2.33615600713872,2.30083300905559,54
"3028","Missouri",2021-03-23,583286,8881,"Tuesday",4057,84,"no",NA,NA,6126452,327167434,95.207797269937,1.44961553603946,1.52258068940451,55
"3029","Montana",2021-03-23,103579,1419,"Tuesday",1110,22,"no",2020-07-15,2021-02-12,1062305,327167434,97.5040125011179,1.335774565685,1.36996881607276,54
"3030","Nebraska",2021-03-23,207401,2244,"Tuesday",1755,6,"no",NA,NA,1929268,327167434,107.50243097382,1.16313544826328,1.08196199632596,58
"3031","Nevada",2021-03-23,301506,5188,"Tuesday",1631,52,"no",2020-06-26,NA,3034392,327167434,99.3629036723007,1.70973295474019,1.72069544221342,55
"3032","New Hampshire",2021-03-23,81132,1218,"Tuesday",2062,16,"yes",2020-11-20,2021-04-16,1356458,327167434,59.8116565348872,0.897926806432636,1.50125721047182,56
"3033","New Jersey",2021-03-23,873840,24242,"Tuesday",29277,276,"yes",2020-04-08,2021-05-28,8908520,327167434,98.0903674235451,2.72121519623911,2.77419207177515,55
"3034","New Mexico",2021-03-23,190064,3905,"Tuesday",1400,43,"no",2020-05-15,NA,2095428,327167434,90.7041425427168,1.8635810917865,2.05457109184275,54
"3035","New York",2021-03-23,1794735,48977,"Tuesday",39285,353,"no",2020-04-17,NA,19542209,327167434,91.8389011191109,2.50621616010759,2.7289265546167,56
"3036","North Carolina",2021-03-23,900546,11878,"Tuesday",11749,125,"yes",2020-06-26,2021-05-14,10383620,327167434,86.7275574414318,1.1439170539754,1.31897759803497,56
"3037","North Dakota",2021-03-23,101896,1494,"Tuesday",715,5,"no",2020-11-14,2021-01-18,760077,327167434,134.060101805475,1.96559032834831,1.46620083222109,54
"3038","Northern Mariana Islands",2021-03-23,158,2,"Tuesday",4,0,"no",NA,NA,NA,NA,NA,NA,1.26582278481013,52
"3039","Ohio",2021-03-23,1002822,18382,"Tuesday",10599,390,"yes",2020-07-23,2021-06-02,11689442,327167434,85.7886971850324,1.57253015156754,1.83302719724936,55
"3040","Oklahoma",2021-03-23,435634,4788,"Tuesday",2609,0,"no",NA,NA,3943079,327167434,110.480667518962,1.21427950086722,1.09908776633596,55
"3041","Oregon",2021-03-23,162101,2380,"Tuesday",2017,32,"yes",2020-07-01,2021-06-30,4190713,327167434,38.6810072653508,0.567922451382378,1.46822043047236,56
"3042","Pennsylvania",2021-03-23,997245,24876,"Tuesday",21373,162,"yes",2020-07-01,2021-06-28,12807060,327167434,77.8668172086334,1.94236616366285,2.4944722711069,55
"3043","Puerto Rico",2021-03-23,138358,NA,"Tuesday",1532,NA,"no",NA,NA,NA,NA,NA,NA,NA,54
"3044","Rhode Island",2021-03-23,134336,2606,"Tuesday",2586,23,"yes",2020-05-08,2021-07-06,1057315,327167434,127.053905411349,2.46473378321503,1.93991186279181,56
"3045","South Carolina",2021-03-23,542912,9030,"Tuesday",8043,149,"yes",2020-08-03,2021-05-11,5084127,327167434,106.785688083716,1.77611613557254,1.66325297654132,55
"3046","South Dakota",2021-03-23,116100,1923,"Tuesday",1309,11,"no",NA,NA,882235,327167434,131.597590211225,2.17969135207739,1.65633074935401,55
"3047","Tennessee",2021-03-23,788549,11643,"Tuesday",8661,96,"no",NA,NA,6770010,327167434,116.476785115532,1.7197906650064,1.47650938622711,55
"3048","Texas",2021-03-23,2758973,47701,"Tuesday",24351,874,"no",2020-07-03,2021-03-10,28701845,327167434,96.1252839320957,1.66194890955616,1.72894044269371,58
"3049","Utah",2021-03-23,382229,2077,"Tuesday",3090,45,"no",2020-04-10,2020-05-01,3161105,327167434,120.91626187678,0.657048721886809,0.543391527068851,57
"3050","Vermont",2021-03-23,17933,220,"Tuesday",886,5,"yes",2020-08-01,2021-06-14,626299,327167434,28.6332885730298,0.351269920597031,1.22678860201862,55
"3051","Virgin Islands",2021-03-23,2767,25,"Tuesday",0,0,"no",NA,NA,NA,NA,NA,NA,0.903505601734731,54
"3052","Virginia",2021-03-23,607234,10137,"Tuesday",10093,33,"yes",2020-05-29,2021-05-15,8517685,327167434,71.2909669704855,1.1901121020559,1.66937292707589,55
"3053","Washington",2021-03-23,359290,5249,"Tuesday",5309,43,"no",2020-06-26,NA,7535591,327167434,47.6790738775499,0.696561158905785,1.4609368476718,62
"3054","West Virginia",2021-03-23,138429,2613,"Tuesday",2410,67,"yes",2020-07-07,2021-06-20,1805832,327167434,76.6566325106654,1.44697845646771,1.88761025507661,54
"3055","Wisconsin",2021-03-23,630040,7241,"Tuesday",3503,57,"yes",2020-08-01,2021-03-31,5813568,327167434,108.374065634048,1.24553458392505,1.14929210843756,59
"3056","Wyoming",2021-03-23,55799,695,"Tuesday",447,2,"no",2020-12-09,2021-03-16,577737,327167434,96.5820087686958,1.2029695172717,1.24554203480349,54
"3057","Alabama",2021-03-30,514980,10527,"Tuesday",3191,77,"yes",2020-07-16,2021-04-09,4887871,327167434,105.358754353378,2.15369840979846,2.0441570546429,55
"3058","Alaska",2021-03-30,62395,299,"Tuesday",1183,1,"no",2020-04-24,2020-05-22,737438,327167434,84.6105028490531,0.405457814758664,0.479205064508374,55
"3059","Arizona",2021-03-30,841078,16941,"Tuesday",3834,143,"no",2020-05-08,2021-03-25,7171646,327167434,117.278237102054,2.36221921717832,2.01420082322924,62
"3060","Arkansas",2021-03-30,330186,5616,"Tuesday",1240,69,"yes",2020-07-20,2021-03-30,3013825,327167434,109.557124252404,1.86341277280532,1.70085951554578,55
"3061","California",2021-03-30,3666541,59116,"Tuesday",18360,1180,"no",2020-06-18,NA,39557045,327167434,92.6899620535356,1.49444934524305,1.61230980370873,62
"3062","Colorado",2021-03-30,462991,6172,"Tuesday",9015,22,"yes",2020-07-16,2021-05-15,5695564,327167434,81.2897546230716,1.08365036368655,1.33307126920394,56
"3063","Connecticut",2021-03-30,310056,7885,"Tuesday",9491,40,"no",2020-04-20,NA,3572665,327167434,86.7856348132277,2.20703592416305,2.54308899037593,56
"3064","Delaware",2021-03-30,94573,1559,"Tuesday",1964,24,"yes",2020-04-28,2021-05-21,967171,327167434,97.7831221159443,1.61191764434624,1.64846203461876,55
"3065","District of Columbia",2021-03-30,44413,1061,"Tuesday",925,10,"no",2020-07-22,NA,702455,327167434,63.2254023389399,1.5104170373903,2.38894017517394,56
"3066","Florida",2021-03-30,2052433,33337,"Tuesday",35928,518,"yes",2020-05-11,2021-05-04,21299325,327167434,96.3614105141829,1.56516697125378,1.62426739386864,57
"3067","Georgia",2021-03-30,1033379,18406,"Tuesday",10203,385,"yes",2020-04-24,2021-05-01,10519475,327167434,98.2348453701349,1.7497070908957,1.78114709124145,57
"3068","Guam",2021-03-30,8774,135,"Tuesday",19,0,"no",NA,NA,NA,NA,NA,NA,1.53863688169592,55
"3069","Hawaii",2021-03-30,29689,459,"Tuesday",739,8,"no",2020-11-16,NA,1420491,327167434,20.9005196090648,0.323127707250521,1.54602714810199,56
"3070","Idaho",2021-03-30,180233,1960,"Tuesday",1979,6,"no",NA,NA,1754208,327167434,102.743232273482,1.11731334026524,1.08748120488479,55
"3071","Illinois",2021-03-30,1245548,23542,"Tuesday",17130,151,"yes",2020-05-01,2021-06-11,12741080,327167434,97.7584317812933,1.8477240547897,1.89009175077958,62
"3072","Indiana",2021-03-30,688740,13038,"Tuesday",6380,79,"yes",2020-07-27,2021-04-06,6691878,327167434,102.92178070192,1.94833199290244,1.89302204024741,56
"3073","Iowa",2021-03-30,350756,5729,"Tuesday",3771,46,"no",2020-11-17,2021-02-07,3156145,327167434,111.134311002821,1.81518909936014,1.63332915188906,56
"3074","Kansas",2021-03-30,304179,4902,"Tuesday",1514,52,"yes",2020-07-03,2021-04-01,2911505,327167434,104.474833462419,1.6836653208564,1.61155109327074,56
"3075","Kentucky",2021-03-30,429501,6126,"Tuesday",3909,262,"yes",2020-07-10,2021-06-11,4468402,327167434,96.1195971177168,1.37095990915768,1.42630634154519,56
"3076","Louisiana",2021-03-30,444414,10132,"Tuesday",2643,95,"yes",2020-08-07,2021-04-28,4659978,327167434,95.3682613952255,2.17425919178159,2.27985617014766,56
"3077","Maine",2021-03-30,50253,738,"Tuesday",1480,7,"yes",2020-05-01,2021-05-24,1338404,327167434,37.5469589152453,0.551403014336478,1.46856904065429,55
"3078","Maryland",2021-03-30,410163,8273,"Tuesday",8551,78,"yes",2020-04-18,2021-05-15,6042718,327167434,67.8772367004384,1.36908589810082,2.01700299636974,56
"3079","Massachusetts",2021-03-30,633081,17148,"Tuesday",15386,233,"yes",2020-05-06,2021-05-29,6902149,327167434,91.7223027205005,2.48444361314136,2.70865813379331,61
"3080","Michigan",2021-03-30,737764,17100,"Tuesday",37472,177,"no",2020-04-27,2020-10-02,9995915,327167434,73.8065499756651,1.71069882046816,2.31781436882255,56
"3081","Minnesota",2021-03-30,517959,6914,"Tuesday",10660,57,"yes",2020-07-25,2021-05-14,5611179,327167434,92.308407912134,1.23218311160631,1.33485468927077,56
"3082","Mississippi",2021-03-30,304858,7013,"Tuesday",1620,36,"no",2020-08-05,2020-09-30,2986530,327167434,102.077662035874,2.34821013015104,2.3004152753085,55
"3083","Missouri",2021-03-30,588199,8971,"Tuesday",4913,90,"no",NA,NA,6126452,327167434,96.0097296118537,1.46430593106744,1.52516410262513,56
"3084","Montana",2021-03-30,104456,1437,"Tuesday",877,18,"no",2020-07-15,2021-02-12,1062305,327167434,98.3295757809669,1.35271885193047,1.37569885884966,55
"3085","Nebraska",2021-03-30,209163,2281,"Tuesday",1762,37,"no",NA,NA,1929268,327167434,108.415730733107,1.1823137065457,1.09053704527091,59
"3086","Nevada",2021-03-30,303520,5239,"Tuesday",2014,51,"no",2020-06-26,NA,3034392,327167434,100.026628069149,1.7265402756137,1.72608065366368,56
"3087","New Hampshire",2021-03-30,83714,1237,"Tuesday",2582,19,"yes",2020-11-20,2021-04-16,1356458,327167434,61.7151434102641,0.911933874841683,1.47765009436892,57
"3088","New Jersey",2021-03-30,905144,24486,"Tuesday",31304,244,"yes",2020-04-08,2021-05-28,8908520,327167434,101.604306888237,2.74860470650568,2.70520491767056,56
"3089","New Mexico",2021-03-30,191377,3934,"Tuesday",1313,29,"no",2020-05-15,NA,2095428,327167434,91.3307448406722,1.87742074650143,2.05562841929803,55
"3090","New York",2021-03-30,1863912,49696,"Tuesday",69177,719,"no",2020-04-17,NA,19542209,327167434,95.3787772917586,2.54300831599949,2.66622029366193,57
"3091","North Carolina",2021-03-30,913515,12116,"Tuesday",12969,238,"yes",2020-06-26,2021-05-14,10383620,327167434,87.9765438257563,1.16683776948694,1.32630553411821,57
"3092","North Dakota",2021-03-30,102912,1498,"Tuesday",1016,4,"no",2020-11-14,2021-01-18,760077,327167434,135.396808481246,1.97085295305607,1.45561256218905,55
"3093","Northern Mariana Islands",2021-03-30,159,2,"Tuesday",1,0,"no",NA,NA,NA,NA,NA,NA,1.25786163522013,53
"3094","Ohio",2021-03-30,1015577,18609,"Tuesday",12755,227,"yes",2020-07-23,2021-06-02,11689442,327167434,86.8798527765483,1.5919493847525,1.83235736925905,56
"3095","Oklahoma",2021-03-30,437974,4850,"Tuesday",2340,62,"no",NA,NA,3943079,327167434,111.074112387807,1.23000325380242,1.10737167046446,56
"3096","Oregon",2021-03-30,164582,2395,"Tuesday",2481,15,"yes",2020-07-01,2021-06-30,4190713,327167434,39.2730306274851,0.571501794563359,1.45520166239321,57
"3097","Pennsylvania",2021-03-30,1025958,25106,"Tuesday",28713,230,"yes",2020-07-01,2021-06-28,12807060,327167434,80.1087837489635,1.96032500823764,2.44707873031839,56
"3098","Puerto Rico",2021-03-30,140550,NA,"Tuesday",2192,NA,"no",NA,NA,NA,NA,NA,NA,NA,55
"3099","Rhode Island",2021-03-30,136765,2618,"Tuesday",2429,12,"yes",2020-05-08,2021-07-06,1057315,327167434,129.351234022028,2.47608328643782,1.91423244251088,57
"3100","South Carolina",2021-03-30,550669,9126,"Tuesday",7757,96,"yes",2020-08-03,2021-05-11,5084127,327167434,108.311417083011,1.79499843335936,1.65725690024316,56
"3101","South Dakota",2021-03-30,117495,1935,"Tuesday",1395,12,"no",NA,NA,882235,327167434,133.178801566476,2.19329317018708,1.64687859057832,56
"3102","Tennessee",2021-03-30,796371,11789,"Tuesday",7822,146,"no",NA,NA,6770010,327167434,117.632174841692,1.74135636431852,1.48034019320141,56
