"","date","state","cases","deaths","weekday","new_cases","new_deaths","mask_mandate"
"372",2021-11-16,"Arkansas",520725,8592,"Tuesday",3725,70,"no"
"373",2021-11-23,"Arkansas",525130,8627,"Tuesday",4405,35,"no"
"374",2020-01-28,"California",2,0,"Tuesday",0,0,"no"
"375",2020-02-04,"California",6,0,"Tuesday",4,0,"no"
"376",2020-02-11,"California",7,0,"Tuesday",1,0,"no"
"377",2020-02-18,"California",7,0,"Tuesday",0,0,"no"
"378",2020-02-25,"California",11,0,"Tuesday",4,0,"no"
"379",2020-03-03,"California",45,0,"Tuesday",34,0,"no"
"380",2020-03-10,"California",179,3,"Tuesday",134,3,"no"
"381",2020-03-17,"California",732,14,"Tuesday",553,11,"no"
"382",2020-03-24,"California",2644,52,"Tuesday",1912,38,"no"
"383",2020-03-31,"California",8583,184,"Tuesday",5939,132,"no"
"384",2020-04-07,"California",17540,447,"Tuesday",8957,263,"no"
"385",2020-04-14,"California",25758,778,"Tuesday",8218,331,"no"
"386",2020-04-21,"California",35844,1316,"Tuesday",10086,538,"no"
"387",2020-04-28,"California",46570,1884,"Tuesday",10726,568,"no"
"388",2020-05-05,"California",58848,2386,"Tuesday",12278,502,"no"
"389",2020-05-12,"California",71150,2902,"Tuesday",12302,516,"no"
"390",2020-05-19,"California",83981,3422,"Tuesday",12831,520,"no"
"391",2020-05-26,"California",99924,3859,"Tuesday",15943,437,"no"
"392",2020-06-02,"California",118081,4360,"Tuesday",18157,501,"no"
"393",2020-06-09,"California",137245,4775,"Tuesday",19164,415,"no"
"394",2020-06-16,"California",159131,5202,"Tuesday",21886,427,"no"
"395",2020-06-23,"California",191039,5637,"Tuesday",31908,435,"no"
"396",2020-06-30,"California",232153,6083,"Tuesday",41114,446,"no"
"397",2020-07-07,"California",287766,6563,"Tuesday",55613,480,"no"
"398",2020-07-14,"California",346593,7227,"Tuesday",58827,664,"no"
"399",2020-07-21,"California",410366,7883,"Tuesday",63773,656,"no"
"400",2020-07-28,"California",474951,8716,"Tuesday",64585,833,"no"
"401",2020-08-04,"California",527258,9696,"Tuesday",52307,980,"no"
"402",2020-08-11,"California",586078,10654,"Tuesday",58820,958,"no"
"403",2020-08-18,"California",640499,11523,"Tuesday",54421,869,"no"
"404",2020-08-25,"California",682320,12409,"Tuesday",41821,886,"no"
"405",2020-09-01,"California",716630,13149,"Tuesday",34310,740,"no"
"406",2020-09-08,"California",746114,13843,"Tuesday",29484,694,"no"
"407",2020-09-15,"California",769918,14606,"Tuesday",23804,763,"no"
"408",2020-09-22,"California",795080,15209,"Tuesday",25162,603,"no"
"409",2020-09-29,"California",817940,15791,"Tuesday",22860,582,"no"
"410",2020-10-06,"California",840324,16251,"Tuesday",22384,460,"no"
"411",2020-10-13,"California",863614,16650,"Tuesday",23290,399,"no"
"412",2020-10-20,"California",887094,17067,"Tuesday",23480,417,"no"
"413",2020-10-27,"California",918635,17478,"Tuesday",31541,411,"no"
"414",2020-11-03,"California",949390,17751,"Tuesday",30755,273,"no"
"415",2020-11-10,"California",994366,18073,"Tuesday",44976,322,"no"
"416",2020-11-17,"California",1058123,18360,"Tuesday",63757,287,"no"
"417",2020-11-24,"California",1153032,18875,"Tuesday",94909,515,"no"
"418",2020-12-01,"California",1253905,19327,"Tuesday",100873,452,"no"
"419",2020-12-08,"California",1425501,20238,"Tuesday",171596,911,"no"
"420",2020-12-15,"California",1655166,21483,"Tuesday",229665,1245,"no"
"421",2020-12-22,"California",1968541,23254,"Tuesday",313375,1771,"no"
"422",2020-12-29,"California",2243191,24954,"Tuesday",274650,1700,"no"
"423",2021-01-05,"California",2511923,27486,"Tuesday",268732,2532,"no"
"424",2021-01-12,"California",2816366,31105,"Tuesday",304443,3619,"no"
"425",2021-01-19,"California",3071465,34390,"Tuesday",255099,3285,"no"
"426",2021-01-26,"California",3234571,38222,"Tuesday",163106,3832,"no"
"427",2021-02-02,"California",3354544,41858,"Tuesday",119973,3636,"no"
"428",2021-02-09,"California",3441692,44973,"Tuesday",87148,3115,"no"
"429",2021-02-16,"California",3499336,47446,"Tuesday",57644,2473,"no"
"430",2021-02-23,"California",3543293,49869,"Tuesday",43957,2423,"no"
"431",2021-03-02,"California",3578092,52774,"Tuesday",34799,2905,"no"
"432",2021-03-09,"California",3608146,54620,"Tuesday",30054,1846,"no"
"433",2021-03-16,"California",3628489,56743,"Tuesday",20343,2123,"no"
"434",2021-03-23,"California",3648181,57936,"Tuesday",19692,1193,"no"
"435",2021-03-30,"California",3666541,59116,"Tuesday",18360,1180,"no"
"436",2021-04-06,"California",3685338,59874,"Tuesday",18797,758,"no"
"437",2021-04-13,"California",3706904,60535,"Tuesday",21566,661,"no"
"438",2021-04-20,"California",3723405,61111,"Tuesday",16501,576,"no"
"439",2021-04-27,"California",3736753,61504,"Tuesday",13348,393,"no"
"440",2021-05-04,"California",3749576,62016,"Tuesday",12823,512,"no"
"441",2021-05-11,"California",3761977,62363,"Tuesday",12401,347,"no"
"442",2021-05-18,"California",3771421,62723,"Tuesday",9444,360,"no"
"443",2021-05-25,"California",3780128,62979,"Tuesday",8707,256,"no"
"444",2021-06-01,"California",3791188,63260,"Tuesday",11060,281,"no"
"445",2021-06-08,"California",3798225,63155,"Tuesday",7037,-105,"no"
"446",2021-06-15,"California",3804529,63205,"Tuesday",6304,50,"no"
"447",2021-06-22,"California",3811099,63370,"Tuesday",6570,165,"no"
"448",2021-06-29,"California",3818311,63610,"Tuesday",7212,240,"no"
"449",2021-07-06,"California",3874128,63710,"Tuesday",55817,100,"no"
"450",2021-07-13,"California",3918797,63972,"Tuesday",44669,262,"no"
"451",2021-07-20,"California",3951134,64132,"Tuesday",32337,160,"no"
"452",2021-07-27,"California",4004981,64296,"Tuesday",53847,164,"no"
"453",2021-08-03,"California",4073891,64533,"Tuesday",68910,237,"no"
"454",2021-08-10,"California",4157038,64838,"Tuesday",83147,305,"no"
"455",2021-08-17,"California",4243746,64727,"Tuesday",86708,-111,"no"
"456",2021-08-24,"California",4352491,65228,"Tuesday",108745,501,"no"
"457",2021-08-31,"California",4449186,65863,"Tuesday",96695,635,"no"
"458",2021-09-07,"California",4536771,66569,"Tuesday",87585,706,"no"
"459",2021-09-14,"California",4608094,67422,"Tuesday",71323,853,"no"
"460",2021-09-21,"California",4669895,68244,"Tuesday",61801,822,"no"
"461",2021-09-28,"California",4722662,68985,"Tuesday",52767,741,"no"
"462",2021-10-05,"California",4769383,69652,"Tuesday",46721,667,"no"
"463",2021-10-12,"California",4810715,70343,"Tuesday",41332,691,"no"
"464",2021-10-19,"California",4849225,71046,"Tuesday",38510,703,"no"
"465",2021-10-26,"California",4890036,71800,"Tuesday",40811,754,"no"
"466",2021-11-02,"California",4938058,72365,"Tuesday",48022,565,"no"
"467",2021-11-09,"California",4982702,72922,"Tuesday",44644,557,"no"
"468",2021-11-16,"California",5019484,73487,"Tuesday",36782,565,"no"
"469",2021-11-23,"California",5055959,74157,"Tuesday",36475,670,"no"
"470",2020-03-10,"Colorado",17,0,"Tuesday",0,0,"no"
"471",2020-03-17,"Colorado",183,3,"Tuesday",166,3,"no"
"472",2020-03-24,"Colorado",912,11,"Tuesday",729,8,"no"
"473",2020-03-31,"Colorado",2990,69,"Tuesday",2078,58,"no"
"474",2020-04-07,"Colorado",5429,179,"Tuesday",2439,110,"no"
"475",2020-04-14,"Colorado",7941,329,"Tuesday",2512,150,"no"
"476",2020-04-21,"Colorado",10447,484,"Tuesday",2506,155,"no"
"477",2020-04-28,"Colorado",14239,734,"Tuesday",3792,250,"no"
"478",2020-05-05,"Colorado",17256,901,"Tuesday",3017,167,"no"
"479",2020-05-12,"Colorado",20103,1009,"Tuesday",2847,108,"no"
"480",2020-05-19,"Colorado",22454,1257,"Tuesday",2351,248,"no"
"481",2020-05-26,"Colorado",24553,1352,"Tuesday",2099,95,"no"
"482",2020-06-02,"Colorado",26774,1474,"Tuesday",2221,122,"no"
"483",2020-06-09,"Colorado",28333,1553,"Tuesday",1559,79,"no"
"484",2020-06-16,"Colorado",29427,1617,"Tuesday",1094,64,"no"
"485",2020-06-23,"Colorado",30877,1665,"Tuesday",1450,48,"no"
"486",2020-06-30,"Colorado",32698,1690,"Tuesday",1821,25,"no"
"487",2020-07-07,"Colorado",34717,1709,"Tuesday",2019,19,"no"
"488",2020-07-14,"Colorado",37761,1739,"Tuesday",3044,30,"no"
"489",2020-07-21,"Colorado",41152,1764,"Tuesday",3391,25,"no"
"490",2020-07-28,"Colorado",45420,1809,"Tuesday",4268,45,"no"
"491",2020-08-04,"Colorado",48492,1855,"Tuesday",3072,46,"no"
"492",2020-08-11,"Colorado",51487,1878,"Tuesday",2995,23,"no"
"493",2020-08-18,"Colorado",53674,1906,"Tuesday",2187,28,"no"
"494",2020-08-25,"Colorado",56176,1932,"Tuesday",2502,26,"no"
"495",2020-09-01,"Colorado",58118,1953,"Tuesday",1942,21,"no"
"496",2020-09-08,"Colorado",60003,1980,"Tuesday",1885,27,"no"
"497",2020-09-15,"Colorado",62575,2006,"Tuesday",2572,26,"no"
"498",2020-09-22,"Colorado",66552,2034,"Tuesday",3977,28,"no"
"499",2020-09-29,"Colorado",70458,2058,"Tuesday",3906,24,"no"
"500",2020-10-06,"Colorado",74535,2094,"Tuesday",4077,36,"no"
"501",2020-10-13,"Colorado",80414,2181,"Tuesday",5879,87,"no"
"502",2020-10-20,"Colorado",87966,2212,"Tuesday",7552,31,"no"
"503",2020-10-27,"Colorado",99111,2265,"Tuesday",11145,53,"no"
"504",2020-11-03,"Colorado",115364,2337,"Tuesday",16253,72,"no"
"505",2020-11-10,"Colorado",139246,2469,"Tuesday",23882,132,"no"
"506",2020-11-17,"Colorado",173220,2626,"Tuesday",33974,157,"no"
"507",2020-11-24,"Colorado",207882,2868,"Tuesday",34662,242,"no"
"508",2020-12-01,"Colorado",238779,3136,"Tuesday",30897,268,"no"
"509",2020-12-08,"Colorado",270381,3508,"Tuesday",31602,372,"no"
"510",2020-12-15,"Colorado",295558,4131,"Tuesday",25177,623,"no"
"511",2020-12-22,"Colorado",315397,4464,"Tuesday",19839,333,"no"
"512",2020-12-29,"Colorado",330118,4758,"Tuesday",14721,294,"no"
"513",2021-01-05,"Colorado",348483,5058,"Tuesday",18365,300,"no"
"514",2021-01-12,"Colorado",366385,5326,"Tuesday",17902,268,"no"
"515",2021-01-19,"Colorado",379999,5473,"Tuesday",13614,147,"no"
"516",2021-01-26,"Colorado",390662,5617,"Tuesday",10663,144,"no"
"517",2021-02-02,"Colorado",400383,5747,"Tuesday",9721,130,"no"
"518",2021-02-09,"Colorado",409652,5842,"Tuesday",9269,95,"no"
"519",2021-02-16,"Colorado",417688,5932,"Tuesday",8036,90,"no"
"520",2021-02-23,"Colorado",425155,6003,"Tuesday",7467,71,"no"
"521",2021-03-02,"Colorado",432939,6054,"Tuesday",7784,51,"no"
"522",2021-03-09,"Colorado",440479,6084,"Tuesday",7540,30,"no"
"523",2021-03-16,"Colorado",447149,6129,"Tuesday",6670,45,"no"
"524",2021-03-23,"Colorado",453976,6150,"Tuesday",6827,21,"no"
"525",2021-03-30,"Colorado",462991,6172,"Tuesday",9015,22,"no"
"526",2021-04-06,"Colorado",472941,6194,"Tuesday",9950,22,"no"
"527",2021-04-13,"Colorado",484079,6306,"Tuesday",11138,112,"no"
"528",2021-04-20,"Colorado",495815,6346,"Tuesday",11736,40,"no"
"529",2021-04-27,"Colorado",508108,6402,"Tuesday",12293,56,"no"
"530",2021-05-04,"Colorado",518530,6456,"Tuesday",10422,54,"no"
"531",2021-05-11,"Colorado",528405,6508,"Tuesday",9875,52,"no"
"532",2021-05-18,"Colorado",536087,6600,"Tuesday",7682,92,"no"
"533",2021-05-25,"Colorado",542261,6664,"Tuesday",6174,64,"no"
"534",2021-06-01,"Colorado",546596,6723,"Tuesday",4335,59,"no"
"535",2021-06-08,"Colorado",550731,6783,"Tuesday",4135,60,"no"
"536",2021-06-15,"Colorado",554614,6840,"Tuesday",3883,57,"no"
"537",2021-06-22,"Colorado",557621,6885,"Tuesday",3007,45,"no"
"538",2021-06-29,"Colorado",560407,6940,"Tuesday",2786,55,"no"
"539",2021-07-06,"Colorado",563067,6971,"Tuesday",2660,31,"no"
"540",2021-07-13,"Colorado",566809,7015,"Tuesday",3742,44,"no"
"541",2021-07-20,"Colorado",570051,7040,"Tuesday",3242,25,"no"
"542",2021-07-27,"Colorado",574601,7079,"Tuesday",4550,39,"no"
"543",2021-08-03,"Colorado",581450,7113,"Tuesday",6849,34,"no"
"544",2021-08-10,"Colorado",588617,7167,"Tuesday",7167,54,"no"
"545",2021-08-17,"Colorado",596918,7205,"Tuesday",8301,38,"no"
"546",2021-08-24,"Colorado",607502,7249,"Tuesday",10584,44,"no"
"547",2021-08-31,"Colorado",619083,7319,"Tuesday",11581,70,"no"
"548",2021-09-07,"Colorado",632108,7403,"Tuesday",13025,84,"no"
"549",2021-09-14,"Colorado",645719,7498,"Tuesday",13611,95,"no"
"550",2021-09-21,"Colorado",658712,7605,"Tuesday",12993,107,"no"
"551",2021-09-28,"Colorado",670932,7703,"Tuesday",12220,98,"no"
"552",2021-10-05,"Colorado",684036,7822,"Tuesday",13104,119,"no"
"553",2021-10-12,"Colorado",699568,7967,"Tuesday",15532,145,"no"
"554",2021-10-19,"Colorado",716166,8132,"Tuesday",16598,165,"no"
"555",2021-10-26,"Colorado",734192,8293,"Tuesday",18026,161,"no"
"556",2021-11-02,"Colorado",754596,8480,"Tuesday",20404,187,"no"
"557",2021-11-09,"Colorado",775587,8713,"Tuesday",20991,233,"no"
"558",2021-11-16,"Colorado",796905,8946,"Tuesday",21318,233,"no"
"559",2021-11-23,"Colorado",818476,9201,"Tuesday",21571,255,"no"
"560",2020-03-10,"Connecticut",2,0,"Tuesday",0,0,"no"
"561",2020-03-17,"Connecticut",68,0,"Tuesday",66,0,"no"
"562",2020-03-24,"Connecticut",618,12,"Tuesday",550,12,"no"
"563",2020-03-31,"Connecticut",3128,69,"Tuesday",2510,57,"no"
"564",2020-04-07,"Connecticut",7781,277,"Tuesday",4653,208,"no"
"565",2020-04-14,"Connecticut",13989,671,"Tuesday",6208,394,"no"
"566",2020-04-21,"Connecticut",20360,1423,"Tuesday",6371,752,"no"
"567",2020-04-28,"Connecticut",26312,2089,"Tuesday",5952,666,"no"
"568",2020-05-05,"Connecticut",30621,2633,"Tuesday",4309,544,"no"
"569",2020-05-12,"Connecticut",34333,3041,"Tuesday",3712,408,"no"
"570",2020-05-19,"Connecticut",38430,3472,"Tuesday",4097,431,"no"
"571",2020-05-26,"Connecticut",41303,3769,"Tuesday",2873,297,"no"
"572",2020-06-02,"Connecticut",42979,3972,"Tuesday",1676,203,"no"
"573",2020-06-09,"Connecticut",44179,4097,"Tuesday",1200,125,"no"
"574",2020-06-16,"Connecticut",45349,4210,"Tuesday",1170,113,"no"
"575",2020-06-23,"Connecticut",45899,4277,"Tuesday",550,67,"no"
"576",2020-06-30,"Connecticut",46514,4322,"Tuesday",615,45,"no"
"577",2020-07-07,"Connecticut",47033,4338,"Tuesday",519,16,"no"
"578",2020-07-14,"Connecticut",47530,4372,"Tuesday",497,34,"no"
"579",2020-07-21,"Connecticut",48096,4406,"Tuesday",566,34,"no"
"580",2020-07-28,"Connecticut",49077,4423,"Tuesday",981,17,"no"
"581",2020-08-04,"Connecticut",50110,4437,"Tuesday",1033,14,"no"
"582",2020-08-11,"Connecticut",50684,4444,"Tuesday",574,7,"no"
"583",2020-08-18,"Connecticut",51255,4456,"Tuesday",571,12,"no"
"584",2020-08-25,"Connecticut",52040,4463,"Tuesday",785,7,"no"
"585",2020-09-01,"Connecticut",53006,4466,"Tuesday",966,3,"no"
"586",2020-09-08,"Connecticut",53782,4474,"Tuesday",776,8,"no"
"587",2020-09-15,"Connecticut",55031,4485,"Tuesday",1249,11,"no"
"588",2020-09-22,"Connecticut",56160,4496,"Tuesday",1129,11,"no"
"589",2020-09-29,"Connecticut",57329,4505,"Tuesday",1169,9,"no"
"590",2020-10-06,"Connecticut",59241,4521,"Tuesday",1912,16,"no"
"591",2020-10-13,"Connecticut",61697,4533,"Tuesday",2456,12,"no"
"592",2020-10-20,"Connecticut",64455,4559,"Tuesday",2758,26,"no"
"593",2020-10-27,"Connecticut",68637,4595,"Tuesday",4182,36,"no"
"594",2020-11-03,"Connecticut",74843,4635,"Tuesday",6206,40,"no"
"595",2020-11-10,"Connecticut",82987,4707,"Tuesday",8144,72,"no"
"596",2020-11-17,"Connecticut",94986,4771,"Tuesday",11999,64,"no"
"597",2020-11-24,"Connecticut",107280,4881,"Tuesday",12294,110,"no"
"598",2020-12-01,"Connecticut",118754,5040,"Tuesday",11474,159,"no"
"599",2020-12-08,"Connecticut",138258,5242,"Tuesday",19504,202,"no"
"600",2020-12-15,"Connecticut",155462,5466,"Tuesday",17204,224,"no"
"601",2020-12-22,"Connecticut",168960,5703,"Tuesday",13498,237,"no"
"602",2020-12-29,"Connecticut",181967,5924,"Tuesday",13007,221,"no"
"603",2021-01-05,"Connecticut",196968,6192,"Tuesday",15001,268,"no"
"604",2021-01-12,"Connecticut",217047,6449,"Tuesday",20079,257,"no"
"605",2021-01-19,"Connecticut",232219,6682,"Tuesday",15172,233,"no"
"606",2021-01-26,"Connecticut",244899,6934,"Tuesday",12680,252,"no"
"607",2021-02-02,"Connecticut",256522,7133,"Tuesday",11623,199,"no"
"608",2021-02-09,"Connecticut",264608,7298,"Tuesday",8086,165,"no"
"609",2021-02-16,"Connecticut",270822,7449,"Tuesday",6214,151,"no"
"610",2021-02-23,"Connecticut",276691,7572,"Tuesday",5869,123,"no"
"611",2021-03-02,"Connecticut",283128,7658,"Tuesday",6437,86,"no"
"612",2021-03-09,"Connecticut",288145,7739,"Tuesday",5017,81,"no"
"613",2021-03-16,"Connecticut",293955,7799,"Tuesday",5810,60,"no"
"614",2021-03-23,"Connecticut",300565,7845,"Tuesday",6610,46,"no"
"615",2021-03-30,"Connecticut",310056,7885,"Tuesday",9491,40,"no"
"616",2021-04-06,"Connecticut",317729,7930,"Tuesday",7673,45,"no"
"617",2021-04-13,"Connecticut",325689,7974,"Tuesday",7960,44,"no"
"618",2021-04-20,"Connecticut",332139,8020,"Tuesday",6450,46,"no"
"619",2021-04-27,"Connecticut",337340,8067,"Tuesday",5201,47,"no"
"620",2021-05-04,"Connecticut",340962,8117,"Tuesday",3622,50,"no"
"621",2021-05-11,"Connecticut",343954,8156,"Tuesday",2992,39,"no"
"622",2021-05-18,"Connecticut",345720,8198,"Tuesday",1766,42,"no"
"623",2021-05-25,"Connecticut",346892,8221,"Tuesday",1172,23,"no"
"624",2021-06-01,"Connecticut",347563,8244,"Tuesday",671,23,"no"
"625",2021-06-08,"Connecticut",348154,8255,"Tuesday",591,11,"no"
"626",2021-06-15,"Connecticut",348521,8263,"Tuesday",367,8,"no"
"627",2021-06-22,"Connecticut",348802,8271,"Tuesday",281,8,"no"
"628",2021-06-29,"Connecticut",349301,8276,"Tuesday",499,5,"no"
"629",2021-07-06,"Connecticut",349651,8279,"Tuesday",350,3,"no"
"630",2021-07-13,"Connecticut",350245,8279,"Tuesday",594,0,"no"
"631",2021-07-20,"Connecticut",351302,8282,"Tuesday",1057,3,"no"
"632",2021-07-27,"Connecticut",353114,8288,"Tuesday",1812,6,"no"
"633",2021-08-03,"Connecticut",356164,8292,"Tuesday",3050,4,"no"
"634",2021-08-10,"Connecticut",359638,8297,"Tuesday",3474,5,"no"
"635",2021-08-17,"Connecticut",364298,8304,"Tuesday",4660,7,"no"
"636",2021-08-24,"Connecticut",368481,8335,"Tuesday",4183,31,"no"
"637",2021-08-31,"Connecticut",373072,8358,"Tuesday",4591,23,"no"
"638",2021-09-07,"Connecticut",376747,8395,"Tuesday",3675,37,"no"
"639",2021-09-14,"Connecticut",381331,8446,"Tuesday",4584,51,"no"
"640",2021-09-21,"Connecticut",386182,8477,"Tuesday",4851,31,"no"
"641",2021-09-28,"Connecticut",389730,8626,"Tuesday",3548,149,"no"
"642",2021-10-05,"Connecticut",392574,8666,"Tuesday",2844,40,"no"
"643",2021-10-12,"Connecticut",395481,8667,"Tuesday",2907,1,"no"
"644",2021-10-19,"Connecticut",398979,8721,"Tuesday",3498,54,"no"
"645",2021-10-26,"Connecticut",401379,8752,"Tuesday",2400,31,"no"
"646",2021-11-02,"Connecticut",403827,8776,"Tuesday",2448,24,"no"
"647",2021-11-09,"Connecticut",406219,8806,"Tuesday",2392,30,"no"
"648",2021-11-16,"Connecticut",410473,8826,"Tuesday",4254,20,"no"
"649",2021-11-23,"Connecticut",415732,8853,"Tuesday",5259,27,"no"
"650",2020-03-17,"Delaware",16,0,"Tuesday",0,0,"no"
"651",2020-03-24,"Delaware",104,0,"Tuesday",88,0,"no"
"652",2020-03-31,"Delaware",319,10,"Tuesday",215,10,"no"
"653",2020-04-07,"Delaware",928,16,"Tuesday",609,6,"no"
"654",2020-04-14,"Delaware",1926,43,"Tuesday",998,27,"no"
"655",2020-04-21,"Delaware",2931,82,"Tuesday",1005,39,"no"
"656",2020-04-28,"Delaware",4575,137,"Tuesday",1644,55,"no"
"657",2020-05-05,"Delaware",5371,187,"Tuesday",796,50,"no"
"658",2020-05-12,"Delaware",6741,237,"Tuesday",1370,50,"no"
"659",2020-05-19,"Delaware",8037,304,"Tuesday",1296,67,"no"
"660",2020-05-26,"Delaware",9066,335,"Tuesday",1029,31,"no"
"661",2020-06-02,"Delaware",9685,373,"Tuesday",619,38,"no"
"662",2020-06-09,"Delaware",10020,410,"Tuesday",335,37,"no"
"663",2020-06-16,"Delaware",10403,424,"Tuesday",383,14,"no"
"664",2020-06-23,"Delaware",10847,504,"Tuesday",444,80,"no"
"665",2020-06-30,"Delaware",11474,509,"Tuesday",627,5,"no"
"666",2020-07-07,"Delaware",12414,514,"Tuesday",940,5,"no"
"667",2020-07-14,"Delaware",12969,518,"Tuesday",555,4,"no"
"668",2020-07-21,"Delaware",13746,525,"Tuesday",777,7,"no"
"669",2020-07-28,"Delaware",14476,580,"Tuesday",730,55,"no"
"670",2020-08-04,"Delaware",15137,587,"Tuesday",661,7,"no"
"671",2020-08-11,"Delaware",15699,591,"Tuesday",562,4,"no"
"672",2020-08-18,"Delaware",16593,593,"Tuesday",894,2,"no"
"673",2020-08-25,"Delaware",16962,603,"Tuesday",369,10,"no"
"674",2020-09-01,"Delaware",17535,605,"Tuesday",573,2,"no"
"675",2020-09-08,"Delaware",18308,609,"Tuesday",773,4,"no"
"676",2020-09-15,"Delaware",19137,618,"Tuesday",829,9,"no"
"677",2020-09-22,"Delaware",19761,628,"Tuesday",624,10,"no"
"678",2020-09-29,"Delaware",20531,635,"Tuesday",770,7,"no"
"679",2020-10-06,"Delaware",21466,646,"Tuesday",935,11,"no"
"680",2020-10-13,"Delaware",22394,659,"Tuesday",928,13,"no"
"681",2020-10-20,"Delaware",23325,668,"Tuesday",931,9,"no"
"682",2020-10-27,"Delaware",24249,686,"Tuesday",924,18,"no"
"683",2020-11-03,"Delaware",25426,712,"Tuesday",1177,26,"no"
"684",2020-11-10,"Delaware",27112,722,"Tuesday",1686,10,"no"
"685",2020-11-17,"Delaware",29552,739,"Tuesday",2440,17,"no"
"686",2020-11-24,"Delaware",32664,757,"Tuesday",3112,18,"no"
"687",2020-12-01,"Delaware",36343,777,"Tuesday",3679,20,"no"
"688",2020-12-08,"Delaware",41464,803,"Tuesday",5121,26,"no"
"689",2020-12-15,"Delaware",47142,826,"Tuesday",5678,23,"no"
"690",2020-12-22,"Delaware",51623,872,"Tuesday",4481,46,"no"
"691",2020-12-29,"Delaware",56189,898,"Tuesday",4566,26,"no"
"692",2021-01-05,"Delaware",61100,947,"Tuesday",4911,49,"no"
"693",2021-01-12,"Delaware",66446,991,"Tuesday",5346,44,"no"
"694",2021-01-19,"Delaware",71311,1021,"Tuesday",4865,30,"no"
"695",2021-01-26,"Delaware",75490,1065,"Tuesday",4179,44,"no"
"696",2021-02-02,"Delaware",78696,1108,"Tuesday",3206,43,"no"
"697",2021-02-09,"Delaware",81210,1221,"Tuesday",2514,113,"no"
"698",2021-02-16,"Delaware",83369,1291,"Tuesday",2159,70,"no"
"699",2021-02-23,"Delaware",85228,1379,"Tuesday",1859,88,"no"
"700",2021-03-02,"Delaware",87193,1426,"Tuesday",1965,47,"no"
"701",2021-03-09,"Delaware",88679,1482,"Tuesday",1486,56,"no"
"702",2021-03-16,"Delaware",90751,1514,"Tuesday",2072,32,"no"
"703",2021-03-23,"Delaware",92609,1535,"Tuesday",1858,21,"no"
"704",2021-03-30,"Delaware",94573,1559,"Tuesday",1964,24,"no"
"705",2021-04-06,"Delaware",96806,1567,"Tuesday",2233,8,"no"
"706",2021-04-13,"Delaware",99135,1587,"Tuesday",2329,20,"no"
"707",2021-04-20,"Delaware",101707,1603,"Tuesday",2572,16,"no"
"708",2021-04-27,"Delaware",103603,1617,"Tuesday",1896,14,"no"
"709",2021-05-04,"Delaware",105204,1626,"Tuesday",1601,9,"no"
"710",2021-05-11,"Delaware",106341,1644,"Tuesday",1137,18,"no"
"711",2021-05-18,"Delaware",107175,1651,"Tuesday",834,7,"no"
"712",2021-05-25,"Delaware",108483,1660,"Tuesday",1308,9,"no"
"713",2021-06-01,"Delaware",108894,1661,"Tuesday",411,1,"no"
"714",2021-06-08,"Delaware",109188,1677,"Tuesday",294,16,"no"
"715",2021-06-15,"Delaware",109421,1679,"Tuesday",233,2,"no"
"716",2021-06-22,"Delaware",109577,1691,"Tuesday",156,12,"no"
"717",2021-06-29,"Delaware",109712,1694,"Tuesday",135,3,"no"
"718",2021-07-06,"Delaware",109900,1695,"Tuesday",188,1,"no"
"719",2021-07-13,"Delaware",110112,1695,"Tuesday",212,0,"no"
"720",2021-07-20,"Delaware",110457,1697,"Tuesday",345,2,"no"
"721",2021-07-27,"Delaware",110943,1698,"Tuesday",486,1,"no"
