"","X","state","date","cases","deaths","weekday","new_cases","new_deaths","mask_mandate","mandate_start","mandate_end","population","us_population","prop_cases","prop_deaths","deaths_per_cases","weeks","cases_proyected","deaths_proyected","new_cases_proyected","new_deaths_proyected"
"31",569,"Rhode Island",2020-05-12,11614,444,"Tuesday",1681,89,"yes","2020-05-08","2021-07-06",1057315,327167434,10.9844275357864,0.419931619243083,3.82297227484071,11,11119.7140489099,432.656845094001,1604.9120037135,150.104578025179
"32",583,"Alaska",2020-05-19,399,8,"Tuesday",16,0,"yes","2020-04-24","2020-05-22",737438,327167434,0.541062435079288,0.0108483696256499,2.00501253132832,10,390.197945041184,8.55235974119758,10.7721648995299,1.55235974119758
"33",584,"Arizona",2020-05-19,14566,704,"Tuesday",2830,142,"yes","2020-05-08","2021-03-25",7171646,327167434,2.03105395888196,0.0981643544592134,4.8331731429356,17,13180.1988499993,670.356655497371,2411.96046484343,214.826199179687
"34",589,"Delaware",2020-05-19,8037,304,"Tuesday",1296,67,"yes","2020-04-28","2021-05-21",967171,327167434,8.30980250648541,0.31431877093089,3.78250591016548,10,7551.94667175609,266.809762186208,1732.42648025963,48.3345719262519
"35",591,"Florida",2020-05-19,46936,2051,"Tuesday",5021,273,"yes","2020-05-11","2021-05-04",21299325,327167434,2.20363790871307,0.0962941313867928,4.3697801261292,12,44354.582005492,1955.41511364382,4391.51644960803,307.696410989472
"36",592,"Georgia",2020-05-19,37214,1650,"Tuesday",3903,180,"yes","2020-04-24","2021-05-01",10519475,327167434,3.5376290166572,0.156851934150706,4.43381523082711,12,35777.7470378059,1577.1774298608,3841.40656067929,149.727452671519
"37",596,"Illinois",2020-05-19,98298,4399,"Tuesday",15130,782,"yes","2020-05-01","2021-06-11",12741080,327167434,7.71504456451102,0.345261155255284,4.47516734826751,17,93438.9454989536,4079.75734801008,16324.1329127697,796.751250383336
"38",602,"Maine",2020-05-19,1741,73,"Tuesday",264,8,"yes","2020-05-01","2021-05-24",1338404,327167434,1.300803046016,0.0545425745888386,4.192992533027,10,1621.15861258089,67.0973112749525,290.033013120618,0.384435132956838
"39",603,"Maryland",2020-05-19,41664,2081,"Tuesday",7490,325,"yes","2020-04-18","2021-05-15",6042718,327167434,6.89491053529223,0.344381452187575,4.99471966205837,11,38293.3707027403,1973.69193837992,6700.81970444564,347.861139249345
"40",604,"Massachusetts",2020-05-19,87925,5938,"Tuesday",8593,797,"yes","2020-05-06","2021-05-29",6902149,327167434,12.7387861374769,0.860311766668613,6.75348308217231,16,84291.6466411569,5679.72390044029,7144.03701676457,811.499840711901
"41",605,"Michigan",2020-05-19,52337,5017,"Tuesday",4391,343,"yes","2020-04-27","2020-10-02",9995915,327167434,5.23583884016621,0.501905028204021,9.58595257657107,11,49828.8778930073,4943.07131869825,2751.27608416911,419.120371149497
"42",613,"New Jersey",2020-05-19,149013,10586,"Tuesday",8270,1078,"yes","2020-04-08","2021-05-28",8908520,327167434,16.7270208743989,1.18830063804089,7.10407816767665,11,146110.106268741,10210.9175175029,6247.41300787151,884.891677903195
"43",624,"Rhode Island",2020-05-19,12951,532,"Tuesday",1337,88,"yes","2020-05-08","2021-07-06",1057315,327167434,12.2489513531918,0.503161309543514,4.10779090417728,12,12558.3480386948,496.546904299095,1438.63398978491,63.8900592050933
"44",639,"Arizona",2020-05-26,16783,807,"Tuesday",2217,103,"yes","2020-05-08","2021-03-25",7171646,327167434,2.34018801262639,0.112526468819013,4.80843710897932,18,16227.4547958912,787.935795928411,3047.25594589187,117.57914043104
"45",644,"Delaware",2020-05-26,9066,335,"Tuesday",1029,31,"yes","2020-04-28","2021-05-21",967171,327167434,9.37373018835346,0.346371014019238,3.69512464151776,11,8775.63979592203,344.299349685841,1223.69312416594,77.4895874996326
"46",646,"Florida",2020-05-26,52247,2258,"Tuesday",5311,207,"yes","2020-05-11","2021-05-04",21299325,327167434,2.45298853367419,0.106012749230316,4.32177924091335,13,49667.7375468275,2202.83826667639,5313.15554133552,247.423153032576
"47",647,"Georgia",2020-05-26,42066,1867,"Tuesday",4852,217,"yes","2020-04-24","2021-05-01",10519475,327167434,3.99886876483855,0.177480340035981,4.43826368088242,13,39333.7809360675,1748.10392910112,3556.03389826163,170.926499240316
"48",651,"Illinois",2020-05-26,113486,4960,"Tuesday",15188,561,"yes","2020-05-01","2021-06-11",12741080,327167434,8.90709421807257,0.38929195955131,4.37058315563153,18,106865.837476711,4851.28387816248,13426.8919777573,771.526530152398
"49",657,"Maine",2020-05-26,2109,79,"Tuesday",368,6,"yes","2020-05-01","2021-05-24",1338404,327167434,1.57575739462823,0.0590255259249076,3.74585111427217,11,1890.20065367973,77.3619862922154,269.042041098847,10.2646750172629
"50",658,"Maryland",2020-05-26,48290,2333,"Tuesday",6626,252,"yes","2020-04-18","2021-05-15",6042718,327167434,7.99143696594811,0.386084540102649,4.83122799751501,12,46003.7819478032,2265.40505122761,7710.41124506287,291.713112847685
"51",659,"Massachusetts",2020-05-26,93693,6473,"Tuesday",5768,535,"yes","2020-05-06","2021-05-29",6902149,327167434,13.5744678939849,0.93782385746816,6.90873384351019,17,92564.4796037365,6381.70152160335,8272.83296257968,701.977621163055
"52",660,"Michigan",2020-05-26,55040,5266,"Tuesday",2703,249,"yes","2020-04-27","2020-10-02",9995915,327167434,5.50624930284021,0.526815204010838,9.56758720930232,12,54681.0753591688,5197.82672223308,4852.19746616147,254.75540353483
"53",668,"New Jersey",2020-05-26,155764,11191,"Tuesday",6751,605,"yes","2020-04-08","2021-05-28",8908520,327167434,17.4848347424713,1.25621315325104,7.18458693921574,12,153328.481754986,11170.0019248549,7218.37548624445,959.084407351978
"54",679,"Rhode Island",2020-05-26,14210,634,"Tuesday",1259,102,"yes","2020-05-08","2021-07-06",1057315,327167434,13.4397033996491,0.599632086937195,4.46164672765658,13,13676.1559429861,582.339116706792,1117.80790429129,85.7922124076975
"55",694,"Arizona",2020-06-02,21250,943,"Tuesday",4467,136,"yes","2020-05-08","2021-03-25",7171646,327167434,2.96305757423052,0.131490037294088,4.43764705882353,19,18014.998863094,864.020352210578,1787.54406720281,76.084556282167
"56",699,"Delaware",2020-06-02,9685,373,"Tuesday",619,38,"yes","2020-04-28","2021-05-21",967171,327167434,10.013741106795,0.385660860385599,3.85131646876613,12,9628.89803813974,351.666030077581,853.258242217715,7.36668039174054
"57",701,"Florida",2020-06-02,57439,2529,"Tuesday",5192,271,"yes","2020-05-11","2021-05-04",21299325,327167434,2.6967521271214,0.11873615713174,4.40293180591584,14,55123.781189477,2369.20737681281,5456.04364264949,166.369110136413
"58",702,"Georgia",2020-06-02,46063,2070,"Tuesday",3997,203,"yes","2020-04-24","2021-05-01",10519475,327167434,4.37883069259635,0.196777881025431,4.49384538566746,14,44724.3100551907,1985.97832741692,5390.52911912317,237.874398315797
"59",706,"Illinois",2020-06-02,123244,5567,"Tuesday",9758,607,"yes","2020-05-01","2021-06-11",12741080,327167434,9.67296335946403,0.436933132827044,4.51705559702704,19,121938.568546329,5266.78431771507,15072.7310696179,415.500439552588
"60",712,"Maine",2020-06-02,2377,94,"Tuesday",268,15,"yes","2020-05-01","2021-05-24",1338404,327167434,1.77599588763931,0.0702329042650799,3.95456457719815,12,2321.21561828763,82.1824732172839,431.014964607896,4.82048692506854
"61",713,"Maryland",2020-06-02,54831,2597,"Tuesday",6541,264,"yes","2020-04-18","2021-05-15",6042718,327167434,9.07389687885485,0.429773489347012,4.73637176050045,13,51988.265337852,2470.22247109517,5984.48339004878,204.817419867557
"62",714,"Massachusetts",2020-06-02,101163,7085,"Tuesday",7470,612,"yes","2020-05-06","2021-05-29",6902149,327167434,14.6567395169244,1.02649189404633,7.00354872828999,18,96717.3812862044,6758.31319245482,4152.90168246785,376.611670851474
"63",715,"Michigan",2020-06-02,58680,5562,"Tuesday",3640,296,"yes","2020-04-27","2020-10-02",9995915,327167434,5.87039805760653,0.556427300552276,9.47852760736196,13,56443.4076392488,5395.09668007562,1762.33228008007,197.269957842538
"64",723,"New Jersey",2020-06-02,161545,11770,"Tuesday",5781,579,"yes","2020-04-08","2021-05-28",8908520,327167434,18.1337640820249,1.32120711408854,7.28589557089356,13,159253.343046032,11506.3451920221,5924.86129104605,336.343267167238
"65",734,"Rhode Island",2020-06-02,15112,732,"Tuesday",902,98,"yes","2020-05-08","2021-07-06",1057315,327167434,14.2928077252285,0.692319696589947,4.8438327157226,14,14884.6787267443,692.114695610272,1208.52278375824,109.77557890348
"66",742,"Virginia",2020-06-02,46239,1407,"Tuesday",6897,171,"yes","2020-05-29","2021-05-15",8517685,327167434,5.42858769724403,0.165185728281804,3.04288587555959,13,43523.9132514757,1346.79762348198,7643.26406029164,221.578143208076
"67",749,"Arizona",2020-06-09,28396,1074,"Tuesday",7146,131,"yes","2020-05-08","2021-03-25",7171646,327167434,3.95948154719293,0.149756415751698,3.78222284828849,20,23911.32290331,1019.36747341124,5896.32404021594,155.347121200666
"68",754,"Delaware",2020-06-09,10020,410,"Tuesday",335,37,"yes","2020-04-28","2021-05-21",967171,327167434,10.3601121208142,0.42391676342653,4.09181636726547,13,10010.1729312706,393.58708949218,381.274893130836,41.9210594145988
"69",756,"Florida",2020-06-09,65992,2764,"Tuesday",8553,235,"yes","2020-05-11","2021-05-04",21299325,327167434,3.09831414845306,0.129769370625595,4.18838647108741,15,60225.3907236787,2676.46319253451,5101.60953420164,307.255815721704
"70",757,"Georgia",2020-06-09,50769,2250,"Tuesday",4706,180,"yes","2020-04-24","2021-05-01",10519475,327167434,4.82619142114982,0.213889001114599,4.43183832653785,15,48201.7404986333,2179.632922909,3477.43044344263,193.654595492079
"71",761,"Illinois",2020-06-09,130321,6237,"Tuesday",7077,670,"yes","2020-05-01","2021-06-11",12741080,327167434,10.2284107783642,0.489518941879338,4.7858748781854,20,128433.268048429,5897.81293633975,6494.6995021006,631.028618624676
"72",767,"Maine",2020-06-09,2606,100,"Tuesday",229,6,"yes","2020-05-01","2021-05-24",1338404,327167434,1.94709519696594,0.0747158556011488,3.83729854182655,13,2523.51263020106,102.536439956668,202.297011913427,20.3539667393839
"73",768,"Maryland",2020-06-09,59543,2811,"Tuesday",4712,214,"yes","2020-04-18","2021-05-15",6042718,327167434,9.85367842748909,0.465188016386004,4.72095796315268,14,58426.6044188588,2739.99995095754,6438.3390810068,269.777479862374
"74",769,"Massachusetts",2020-06-09,103889,7408,"Tuesday",2726,323,"yes","2020-05-06","2021-05-29",6902149,327167434,15.0516889739703,1.07328891335148,7.13068756076197,19,105118.45698856,7412.36810024607,8401.07570235569,654.054907791247
"75",770,"Michigan",2020-06-09,65190,5946,"Tuesday",6510,384,"yes","2020-04-27","2020-10-02",9995915,327167434,6.52166409978476,0.594842993362789,9.12103083294984,14,60589.3014099753,5716.18201813179,4145.89377072649,321.08533805617
"76",778,"New Jersey",2020-06-09,164796,12303,"Tuesday",3251,533,"yes","2020-04-08","2021-05-28",8908520,327167434,18.4986956306996,1.38103747872823,7.46559382509284,14,164515.467279062,12070.6385788042,5262.12423303028,564.293386782061
"77",789,"Rhode Island",2020-06-09,15691,808,"Tuesday",579,76,"yes","2020-05-08","2021-07-06",1057315,327167434,14.840421255728,0.764199883667592,5.14944872857052,15,15584.24899292,786.542134897079,699.570266175733,94.4274392868068
"78",797,"Virginia",2020-06-09,51738,1496,"Tuesday",5499,89,"yes","2020-05-29","2021-05-15",8517685,327167434,6.07418565020895,0.17563457676587,2.8914917468785,14,50128.4680615793,1501.17703091785,6604.55481010365,154.379407435871
"79",804,"Arizona",2020-06-16,39298,1228,"Tuesday",10902,154,"yes","2020-05-08","2021-03-25",7171646,327167434,5.47963466127581,0.171229868289651,3.12484095882742,21,32825.1170998393,1146.17406083485,8913.79419652938,126.806587423605
"80",809,"Delaware",2020-06-16,10403,424,"Tuesday",383,14,"yes","2020-04-28","2021-05-21",967171,327167434,10.7561124144541,0.438391969982557,4.0757473805633,14,10191.8205839125,429.854392704802,181.64765264189,36.2673032126217
"81",811,"Florida",2020-06-16,80101,2992,"Tuesday",14109,228,"yes","2020-05-11","2021-05-04",21299325,327167434,3.76072950668624,0.140473935206867,3.73528420369284,16,70734.8603952721,2889.56616521775,10509.4696715934,213.102972683238
"82",812,"Georgia",2020-06-16,56302,2492,"Tuesday",5533,242,"yes","2020-04-24","2021-05-01",10519475,327167434,5.35216824033519,0.236893951456703,4.42613051046144,16,53299.3366651368,2345.78715814209,5097.59616650354,166.154235233094
"83",816,"Illinois",2020-06-16,134866,6608,"Tuesday",4545,371,"yes","2020-05-01","2021-06-11",12741080,327167434,10.5851309308159,0.518637352563519,4.89967819910133,21,134010.464666434,6601.65774986439,5577.19661800483,703.844813524642
"84",822,"Maine",2020-06-16,2819,101,"Tuesday",213,1,"yes","2020-05-01","2021-05-24",1338404,327167434,2.10623996939639,0.0754630141571603,3.58283079106066,14,2728.64493145753,103.142124625879,205.132301256473,0.605684669211541
"85",823,"Maryland",2020-06-16,63004,2982,"Tuesday",3461,171,"yes","2020-04-18","2021-05-15",6042718,327167434,10.4264339325449,0.493486540328375,4.73303282331281,15,62048.7426035553,2924.52469939411,3622.13818469652,184.524748436567
"86",824,"Massachusetts",2020-06-16,105885,7664,"Tuesday",1996,256,"yes","2020-05-06","2021-05-29",6902149,327167434,15.3408742697383,1.11037881100509,7.23804127119044,20,105279.423693871,7574.98074474612,160.966705311133,162.612644500055
"87",825,"Michigan",2020-06-16,66466,6039,"Tuesday",1276,93,"yes","2020-04-27","2020-10-02",9995915,327167434,6.64931624568636,0.604146793965335,9.08584840369512,15,68711.0236989723,6147.83021475988,8121.72228899701,431.648196628095
"88",833,"New Jersey",2020-06-16,167426,12727,"Tuesday",2630,424,"yes","2020-04-08","2021-05-28",8908520,327167434,18.7939186307041,1.42863236542097,7.60156725956542,15,166445.952513278,12578.4840844577,1930.48523421635,507.845505653544
"89",844,"Rhode Island",2020-06-16,16164,865,"Tuesday",473,57,"yes","2020-05-08","2021-07-06",1057315,327167434,15.2877808410928,0.818110023975826,5.35139816877011,16,15988.7665377215,848.909708973264,404.5175448015,62.367574076185
"90",852,"Virginia",2020-06-16,55331,1570,"Tuesday",3593,74,"yes","2020-05-29","2021-05-15",8517685,327167434,6.49601388170612,0.184322383370599,2.83746904989969,15,54728.0832644641,1542.58939580998,4599.61520288477,41.4123648921234
"91",859,"Arizona",2020-06-23,58397,1398,"Tuesday",19099,170,"yes","2020-05-08","2021-03-25",7171646,327167434,8.14276108999245,0.194934328883495,2.39395859376338,22,46230.340134029,1313.09276833342,13405.2230341897,166.918707498575
"92",864,"Delaware",2020-06-23,10847,504,"Tuesday",444,80,"yes","2020-04-28","2021-05-21",967171,327167434,11.2151832509453,0.521107436017002,4.64644602194155,15,10599.9553760735,431.178260911803,408.134792161081,1.32386820700111
"93",866,"Florida",2020-06-23,103495,3237,"Tuesday",23394,245,"yes","2020-05-11","2021-05-04",21299325,327167434,4.85907417253833,0.151976647147269,3.12768732789024,17,88249.2984588588,3112.95873981237,17514.4380635867,223.392574594624
"94",867,"Georgia",2020-06-23,64577,2646,"Tuesday",8275,154,"yes","2020-04-24","2021-05-01",10519475,327167434,6.13880445554555,0.251533465310769,4.09743407095405,17,59290.6797028995,2622.59239752493,5991.34303776271,276.805239382838
"95",871,"Illinois",2020-06-23,139282,6925,"Tuesday",4416,317,"yes","2020-05-01","2021-06-11",12741080,327167434,10.931726352868,0.543517504010649,4.97192745652705,22,137197.599736601,6801.69540626093,3187.13507016716,200.037656396545
"96",877,"Maine",2020-06-23,2994,102,"Tuesday",175,1,"yes","2020-05-01","2021-05-24",1338404,327167434,2.2369927166984,0.0762101727131718,3.40681362725451,15,2931.94222498802,101.503743773321,203.297293530488,-1.63838085255837
"97",878,"Maryland",2020-06-23,65602,3092,"Tuesday",2598,110,"yes","2020-04-18","2021-05-15",6042718,327167434,10.856372910336,0.511690269180193,4.71327093686168,16,64809.2250010155,3071.36220617076,2760.48239746019,146.837506776655
"98",879,"Massachusetts",2020-06-23,107439,7889,"Tuesday",1554,225,"yes","2020-05-06","2021-05-29",6902149,327167434,15.5660215390888,1.14297735386472,7.34277124694012,21,106897.335070417,7795.29863077615,1617.9113765462,220.31788603003
"99",880,"Michigan",2020-06-23,68373,6113,"Tuesday",1907,74,"yes","2020-04-27","2020-10-02",9995915,327167434,6.84009417847191,0.611549818100694,8.94066371228409,16,67113.335613656,6086.04405808839,-1597.68808531635,-61.7861566714992
"100",888,"New Jersey",2020-06-23,169734,12949,"Tuesday",2308,222,"yes","2020-04-08","2021-05-28",8908520,327167434,19.052996457324,1.4535523296799,7.62899595838194,16,168756.698070545,12944.4485647435,2310.74555726722,365.964480285749
"101",899,"Rhode Island",2020-06-23,16533,906,"Tuesday",369,41,"yes","2020-05-08","2021-07-06",1057315,327167434,15.6367780651934,0.856887493320345,5.47994919252404,17,16405.8203463476,894.990614061078,417.053808626068,46.0809050878145
"102",907,"Virginia",2020-06-23,58994,1645,"Tuesday",3663,75,"yes","2020-05-29","2021-05-15",8517685,327167434,6.9260603086402,0.193127592767284,2.78841916127064,16,57220.0141313866,1608.36154879982,2491.93086692252,65.7721529898431
"103",914,"Arizona",2020-06-30,79399,1645,"Tuesday",21002,247,"yes","2020-05-08","2021-03-25",7171646,327167434,11.0712380393567,0.229375515746315,2.07181450647993,23,71186.9819898553,1491.63159470837,24956.6418558263,178.538826374951
"104",919,"Delaware",2020-06-30,11474,509,"Tuesday",627,5,"yes","2020-04-28","2021-05-21",967171,327167434,11.8634657159902,0.526277152644155,4.43611643716228,16,11076.056462646,549.493900939593,476.10108657244,118.31564002779
"105",921,"Florida",2020-06-30,152426,3504,"Tuesday",48931,267,"yes","2020-05-11","2021-05-04",21299325,327167434,7.15637702133753,0.164512255670074,2.29882041121593,18,117641.372944265,3366.92354364187,29392.0744854059,253.964803829499
"106",922,"Georgia",2020-06-30,77280,2758,"Tuesday",12703,112,"yes","2020-04-24","2021-05-01",10519475,327167434,7.34637422494944,0.262180384477362,3.56884057971014,18,69159.9844596871,2726.53288912964,9869.30475678755,103.94049160471
"107",926,"Illinois",2020-06-30,144661,7136,"Tuesday",5379,211,"yes","2020-05-01","2021-06-11",12741080,327167434,11.3539040646476,0.560078109548013,4.93291211867746,23,141543.931085069,7089.15789596198,4346.33134846753,287.462489701053
"108",932,"Maine",2020-06-30,3253,105,"Tuesday",259,3,"yes","2020-05-01","2021-05-24",1338404,327167434,2.43050678270537,0.0784516483812063,3.22778973255457,16,3085.53271928195,102.503706767073,153.590494293936,0.999962993752078
"109",933,"Maryland",2020-06-30,68152,3190,"Tuesday",2550,98,"yes","2020-04-18","2021-05-15",6042718,327167434,11.27836844281,0.527908136702722,4.68071369879094,17,66940.9017502846,3148.51240187093,2131.67674926913,77.1501957001715
"110",934,"Massachusetts",2020-06-30,108882,8054,"Tuesday",1443,165,"yes","2020-05-06","2021-05-29",6902149,327167434,15.7750868606285,1.16688295196177,7.3969985856248,22,108224.531807863,8003.96509554186,1327.19673744541,208.666464765706
"111",935,"Michigan",2020-06-30,70850,6197,"Tuesday",2477,84,"yes","2020-04-27","2020-10-02",9995915,327167434,7.08789540527305,0.619953250902994,8.74664784756528,17,69346.9208358185,6150.33934845677,2233.5852221625,64.295290368389
"112",943,"New Jersey",2020-06-30,173521,15035,"Tuesday",3787,2086,"yes","2020-04-08","2021-05-28",8908520,327167434,19.4780951269122,1.68771019204088,8.66465730372693,17,170899.903814651,13061.4479546562,2143.20574410603,116.999389912724
"113",946,"North Carolina",2020-06-30,65064,1362,"Tuesday",10238,86,"yes","2020-06-26","2021-05-14",10383620,327167434,6.26602283211443,0.131168128263554,2.09332349686463,18,59786.8716358141,1324.08795965167,8591.94973904187,76.4497324676906
"114",954,"Rhode Island",2020-06-30,16813,950,"Tuesday",280,44,"yes","2020-05-08","2021-07-06",1057315,327167434,15.9015998070584,0.89850233847056,5.65038957949206,18,16720.6469776875,927.223100152626,314.826631339907,32.2324860915483
"115",962,"Virginia",2020-06-30,62787,1763,"Tuesday",3793,118,"yes","2020-05-29","2021-05-15",8517685,327167434,7.37136909852853,0.206981122218067,2.80790609521079,17,60915.4569166069,1683.83304106764,3695.44278522024,75.4714922678165
"116",969,"Arizona",2020-07-07,105159,1933,"Tuesday",25760,288,"yes","2020-05-08","2021-03-25",7171646,327167434,14.6631610093415,0.269533660752357,1.83816886809498,24,92582.1539583819,1784.41254464058,21395.1719685266,292.780949932206
"117",974,"Delaware",2020-07-07,12414,514,"Tuesday",940,5,"yes","2020-04-28","2021-05-21",967171,327167434,12.835372441895,0.531446869271308,4.14048654744643,17,11800.9629873647,511.518570548395,724.906524718683,-37.9753303911984
"118",976,"Florida",2020-07-07,213786,3840,"Tuesday",61360,336,"yes","2020-05-11","2021-05-04",21299325,327167434,10.03721948935,0.180287403474054,1.79618871207656,19,184981.754776312,3645.64852753027,67340.3818320468,278.724983888393
"119",977,"Georgia",2020-07-07,93707,2850,"Tuesday",16427,92,"yes","2020-04-24","2021-05-01",10519475,327167434,8.90795405664256,0.270926068078493,3.04139498650047,19,84539.9014769267,2815.76543109737,15379.9170172397,89.2325419677318
"120",981,"Illinois",2020-07-07,150110,7281,"Tuesday",5449,145,"yes","2020-05-01","2021-06-11",12741080,327167434,11.7815758161788,0.571458620462316,4.85044300846046,24,147427.90605411,7243.89877927157,5883.97496904127,154.740883309585
"121",984,"Kansas",2020-07-07,17157,290,"Tuesday",2528,14,"yes","2020-07-03","2021-04-01",2911505,327167434,5.89282862299738,0.099604843543116,1.69027219210818,18,15726.1444297766,283.820244229482,2484.21743330396,14.9806647174705
"122",987,"Maine",2020-07-07,3440,110,"Tuesday",187,5,"yes","2020-05-01","2021-05-24",1338404,327167434,2.57022543267952,0.0821874411612637,3.19767441860465,17,3390.78455997985,106.532927801137,305.251840697894,4.02922103406434
"123",988,"Maryland",2020-07-07,70986,3266,"Tuesday",2834,76,"yes","2020-04-18","2021-05-15",6042718,327167434,11.7473626934105,0.540485258454887,4.6009072211422,18,69463.9328080177,3240.15869917822,2523.03105773304,91.6462973072853
"124",989,"Massachusetts",2020-07-07,110338,8213,"Tuesday",1456,159,"yes","2020-05-06","2021-05-29",6902149,327167434,15.9860356535334,1.18991925558257,7.44349181605612,23,109610.751595956,8137.789651759,1386.21978809295,133.824556217138
"125",990,"Michigan",2020-07-07,74011,6256,"Tuesday",3161,59,"yes","2020-04-27","2020-10-02",9995915,327167434,7.40412458489293,0.625855662037943,8.45279755711989,18,72121.9505796616,6239.43186179306,2775.0297438431,89.0925133362889
"126",998,"New Jersey",2020-07-07,175734,15281,"Tuesday",2213,246,"yes","2020-04-08","2021-05-28",8908520,327167434,19.7265090048628,1.71532420648997,8.69552846916362,18,175446.068102858,16200.8213588618,4546.16428820646,3139.3734042056
"127",1001,"North Carolina",2020-07-07,76188,1446,"Tuesday",11124,84,"yes","2020-06-26","2021-05-14",10383620,327167434,7.33732551846081,0.139257792561746,1.8979366829422,19,70879.0451113586,1407.1497704541,11092.1734755445,83.0618108024335
"128",1006,"Oregon",2020-07-07,10654,224,"Tuesday",1959,14,"yes","2020-07-01","2021-06-30",4190713,327167434,2.5422881500117,0.0534515248359885,2.10249671484888,19,9478.46153498802,219.623256965195,1471.94802708192,22.4190620161662
"129",1007,"Pennsylvania",2020-07-07,95986,6835,"Tuesday",4760,140,"yes","2020-07-01","2021-06-28",12807060,327167434,7.49477241459008,0.533690011602975,7.12083012105932,18,93263.8021328583,6788.94084273005,4332.24554371777,189.157337797687
"130",1009,"Rhode Island",2020-07-07,17154,969,"Tuesday",341,19,"yes","2020-05-08","2021-07-06",1057315,327167434,16.2241148569726,0.916472385239971,5.64882826162994,19,16954.7732738809,972.794953767265,234.126296193375,45.5718536146387
"131",1013,"Texas",2020-07-07,219164,2816,"Tuesday",52461,334,"yes","2020-07-03","2021-03-10",28701845,327167434,7.63588542827125,0.098112159688689,1.28488255370408,21,192724.366122946,2609.14244448951,50537.0172780521,262.226788826049
"132",1017,"Virginia",2020-07-07,66740,1881,"Tuesday",3953,118,"yes","2020-05-29","2021-05-15",8517685,327167434,7.83546233512979,0.220834651668851,2.81839976026371,18,64773.9940621762,1825.13720132143,3858.53714556937,141.304160253792
"133",1024,"Arizona",2020-07-14,128126,2341,"Tuesday",22967,408,"yes","2020-05-08","2021-03-25",7171646,327167434,17.8656336355699,0.326424366177583,1.8271076908668,25,121021.395089588,2095.38982118735,28439.2411312058,310.977276546771
"134",1029,"Delaware",2020-07-14,12969,518,"Tuesday",555,4,"yes","2020-04-28","2021-05-21",967171,327167434,13.4092109875089,0.53558264257303,3.99413987200247,18,12912.4956672319,516.51838842346,1111.53267986727,4.99981787506493
"135",1031,"Florida",2020-07-14,291621,4408,"Tuesday",77835,568,"yes","2020-05-11","2021-05-04",21299325,327167434,13.6915606480487,0.206954915237924,1.51155095140611,20,253185.81248094,4019.89572549284,68204.0577046284,374.247197962575
"136",1032,"Georgia",2020-07-14,114579,2996,"Tuesday",20872,146,"yes","2020-04-24","2021-05-01",10519475,327167434,10.8920834927599,0.284805087706373,2.61478979568682,20,103186.883230933,2897.14451450493,18646.9817540058,81.3790834075635
"137",1036,"Illinois",2020-07-14,157055,7425,"Tuesday",6945,144,"yes","2020-05-01","2021-06-11",12741080,327167434,12.3266630458329,0.58276064509445,4.72764318232466,25,152910.992069378,7354.60115965706,5483.08601526835,110.702380385487
"138",1039,"Kansas",2020-07-14,20347,303,"Tuesday",3190,13,"yes","2020-07-03","2021-04-01",2911505,327167434,6.98848190197166,0.104069888253669,1.48916302157566,19,18580.3849261866,297.264094752436,2854.24049641,13.4438505229545
"139",1040,"Kentucky",2020-07-14,20702,665,"Tuesday",2882,35,"yes","2020-07-10","2021-06-11",4468402,327167434,4.6329761735851,0.148822778254956,3.21225002415226,19,18855.7835560056,652.111953578525,2078.02656639413,49.052562062328
"140",1042,"Maine",2020-07-14,3566,114,"Tuesday",126,4,"yes","2020-05-01","2021-05-24",1338404,327167434,2.66436741073697,0.0851760753853097,3.19685922602356,18,3537.49335079035,112.588589458215,146.708790810505,6.05566165707759
"141",1043,"Maryland",2020-07-14,74836,3334,"Tuesday",3850,68,"yes","2020-04-18","2021-05-15",6042718,327167434,12.3844932032241,0.551738472654193,4.45507509754664,19,72446.8912815662,3304.67632454849,2982.95847354853,64.5176253702757
"142",1044,"Massachusetts",2020-07-14,112130,8340,"Tuesday",1792,127,"yes","2020-05-06","2021-05-29",6902149,327167434,16.2456649371087,1.20831932199667,7.43779541603496,24,111073.285070562,8293.6732568272,1462.53347460594,155.883605068203
"143",1045,"Michigan",2020-07-14,78045,6330,"Tuesday",4034,74,"yes","2020-04-27","2020-10-02",9995915,327167434,7.8076894411367,0.633258686173302,8.11070536229099,19,75643.9991433456,6285.71031321691,3522.04856368397,46.2784514238501
"144",1053,"New Jersey",2020-07-14,177862,15582,"Tuesday",2128,301,"yes","2020-04-08","2021-05-28",8908520,327167434,19.9653814550565,1.74911208595816,8.76072460671757,19,176851.061420602,15405.5052871383,1404.99331774385,-795.316071723539
"145",1056,"North Carolina",2020-07-14,89767,1582,"Tuesday",13579,136,"yes","2020-06-26","2021-05-14",10383620,327167434,8.64505827447461,0.15235534428263,1.76234028094957,20,82444.0807581572,1489.92321003673,11565.0356467986,82.773439582634
"146",1061,"Oregon",2020-07-14,12834,247,"Tuesday",2180,23,"yes","2020-07-01","2021-06-30",4190713,327167434,3.06248602564766,0.0589398510468266,1.92457534673523,20,11793.2701067959,231.346205213456,2314.80857180789,11.7229482482615
"147",1062,"Pennsylvania",2020-07-14,101360,6973,"Tuesday",5374,138,"yes","2020-07-01","2021-06-28",12807060,327167434,7.91438472217667,0.544465318347849,6.87943962115233,19,98458.3434081635,6906.09403773964,5194.54127530522,117.153195009597
